item,dimension,version,version1,mean,sd,n,n_known,prop_known,latent_mean,entropy,image,word_czech,word_english,grammatical_gender,animacy,language,pos,item_ID,role_noun,animal_person,source,pos_category,multiple_word,version2
detektivka,location,Words,"Exp 1:
Words",0.9459459459459458,0.9984973695493631,37,37,1,0.7798261307161428,1.3302476738438345,NA,detektivka,detective story,f,i,cz,noun,word_359,NA,0,sociolex,f_noun_i,0,Word
detektivka,political,Words,"Exp 1:
Words",-0.18918918918918917,1.1507929111375013,37,37,1,-0.15115363659546782,1.525800640020158,NA,detektivka,detective story,f,i,cz,noun,word_359,NA,0,sociolex,f_noun_i,0,Word
detektivka,valence,Words,"Exp 1:
Words",1,1.0540925533894598,37,37,1,0.666276336060161,1.43111033909319,NA,detektivka,detective story,f,i,cz,noun,word_359,NA,0,sociolex,f_noun_i,0,Word
deviace,gender,Words,"Exp 1:
Words",-0.7399999999999999,1.1747340124470733,55,50,0.9090909090909091,-0.8246023356994738,1.4989781033098826,NA,deviace,deviation,f,i,cz,noun,word_363,NA,0,sociolex,f_noun_i,0,Word
deviace,location,Words,"Exp 1:
Words",0.96,1.211509431263668,55,50,0.9090909090909091,0.7680884745881947,1.5008112876042157,NA,deviace,deviation,f,i,cz,noun,word_363,NA,0,sociolex,f_noun_i,0,Word
deviace,political,Words,"Exp 1:
Words",-0.25490196078431376,1.3833746745535271,55,51,0.9272727272727272,-0.22820672077786905,1.6965723739806986,NA,deviace,deviation,f,i,cz,noun,word_363,NA,0,sociolex,f_noun_i,0,Word
deviace,valence,Words,"Exp 1:
Words",-1.7200000000000002,1.1073041357186342,55,50,0.9090909090909091,-1.9276741069607737,1.4247471417418323,NA,deviace,deviation,f,i,cz,noun,word_363,NA,0,sociolex,f_noun_i,0,Word
dezert,gender,Words,"Exp 1:
Words",0.39583333333333337,0.9618152902102721,48,48,1,0.4865979243490511,1.3553668638928287,NA,dezert,dessert,m,i,cz,noun,word_364,NA,0,sociolex,m_noun_i,0,Word
dezert,location,Words,"Exp 1:
Words",0.9583333333333334,1.0510042478877117,48,48,1,0.7646672658633655,1.3367103710371104,NA,dezert,dessert,m,i,cz,noun,word_364,NA,0,sociolex,m_noun_i,0,Word
dezert,political,Words,"Exp 1:
Words",-0.31914893617021284,0.8368258605074661,47,47,1,-0.28223734851268606,1.037130036626762,NA,dezert,dessert,m,i,cz,noun,word_364,NA,0,sociolex,m_noun_i,0,Word
dezert,valence,Words,"Exp 1:
Words",1.7083333333333333,1.1100763503228501,48,48,1,1.366074822685278,1.4219140385054736,NA,dezert,dessert,m,i,cz,noun,word_364,NA,0,sociolex,m_noun_i,0,Word
deštník,gender,Words,"Exp 1:
Words",0.3571428571428571,0.6559829181085236,42,42,1,0.48592065592027633,0.9617451899275403,PICTURE_653,deštník,umbrella,m,i,cz,noun,image_409,0,0,multipic,NA,0,Word
deštník,location,Words,"Exp 1:
Words",0.8571428571428571,0.7181082387138522,42,42,1,0.7068275713510186,1.0351006141038226,PICTURE_653,deštník,umbrella,m,i,cz,noun,image_409,0,0,multipic,NA,0,Word
deštník,political,Words,"Exp 1:
Words",0.16666666666666669,0.537231687616118,42,42,1,0.22173199057779053,0.7397835636619794,PICTURE_653,deštník,umbrella,m,i,cz,noun,image_409,0,0,multipic,NA,0,Word
deštník,valence,Words,"Exp 1:
Words",0.02380952380952387,1.0929506993120033,42,42,1,-0.3012288071989632,1.413765893752463,PICTURE_653,deštník,umbrella,m,i,cz,noun,image_409,0,0,multipic,NA,0,Word
diamant,gender,Words,"Exp 1:
Words",1.1,1.007662947311558,40,40,1,1.2392366499788352,1.3700675476546278,PICTURE_085,diamant,diamond,m,i,cz,noun,image_489,0,0,multipic,NA,0,Word
diamant,location,Words,"Exp 1:
Words",1.146341463414634,1.0853795559562585,41,41,1,0.9929654954998549,1.3349579440528558,PICTURE_085,diamant,diamond,m,i,cz,noun,image_489,0,0,multipic,NA,0,Word
diamant,political,Words,"Exp 1:
Words",0.17500000000000002,1.0098870208453,40,40,1,0.18621525848674822,1.2297075748165898,PICTURE_085,diamant,diamond,m,i,cz,noun,image_489,0,0,multipic,NA,0,Word
diamant,valence,Words,"Exp 1:
Words",1.1951219512195121,1.0774857816955623,41,41,1,0.9547123770181927,1.4566902195162088,PICTURE_085,diamant,diamond,m,i,cz,noun,image_489,0,0,multipic,NA,0,Word
dieta,gender,Words,"Exp 1:
Words",1.65625,1.0957211500695228,32,32,1,1.833476219291052,1.3739817921478839,NA,dieta,diet,f,i,cz,noun,word_365,NA,0,sociolex,f_noun_i,0,Word
dieta,location,Words,"Exp 1:
Words",1.25,0.9503819266229829,32,32,1,1.0728919280865785,1.2990462737320532,NA,dieta,diet,f,i,cz,noun,word_365,NA,0,sociolex,f_noun_i,0,Word
dieta,political,Words,"Exp 1:
Words",-0.9375,1.1341473989656923,32,32,1,-0.8701023302869559,1.324890785505081,NA,dieta,diet,f,i,cz,noun,word_365,NA,0,sociolex,f_noun_i,0,Word
dieta,valence,Words,"Exp 1:
Words",-1.03125,1.0920349456774014,32,32,1,-1.2537941818997218,1.4469369528625684,NA,dieta,diet,f,i,cz,noun,word_365,NA,0,sociolex,f_noun_i,0,Word
digitální,gender,Words,"Exp 1:
Words",-0.21212121212121213,0.7398300378117159,33,33,1,-0.26806983795734024,0.9433797389556117,NA,digitální,digital,a,NA,cz,adjective,word_366,NA,0,sociolex,other,0,Word
digitální,location,Words,"Exp 1:
Words",1.6666666666666665,0.8164965809277259,33,33,1,1.4437440333486709,1.1405027786578876,NA,digitální,digital,a,NA,cz,adjective,word_366,NA,0,sociolex,other,0,Word
digitální,political,Words,"Exp 1:
Words",-1.3333333333333335,0.8539125638299665,33,33,1,-1.1814521548277848,1.2200904693115298,NA,digitální,digital,a,NA,cz,adjective,word_366,NA,0,sociolex,other,0,Word
digitální,valence,Words,"Exp 1:
Words",0.48484848484848486,1.175829816587314,33,33,1,0.29525971433260423,1.4749399902641767,NA,digitální,digital,a,NA,cz,adjective,word_366,NA,0,sociolex,other,0,Word
diktatura,gender,Words,"Exp 1:
Words",-1.0303030303030303,1.3574988141074122,33,33,1,-1.131434402414112,1.6031872649151548,NA,diktatura,dictatorship,f,i,cz,noun,word_367,NA,0,sociolex,f_noun_i,0,Word
diktatura,location,Words,"Exp 1:
Words",0.6969696969696969,0.9514741353831068,33,33,1,0.5472950423104523,1.1025925441683,NA,diktatura,dictatorship,f,i,cz,noun,word_367,NA,0,sociolex,f_noun_i,0,Word
diktatura,political,Words,"Exp 1:
Words",1.3939393939393938,1.3905797788016772,33,33,1,1.2709093963710119,1.563275965155217,NA,diktatura,dictatorship,f,i,cz,noun,word_367,NA,0,sociolex,f_noun_i,0,Word
diktatura,valence,Words,"Exp 1:
Words",-2.5454545454545454,0.7111130839619102,33,33,1,-2.801725462485029,0.8550080929286104,NA,diktatura,dictatorship,f,i,cz,noun,word_367,NA,0,sociolex,f_noun_i,0,Word
dinosaurus,gender,Words,"Exp 1:
Words",-0.9750000000000001,0.8619447302169193,40,40,1,-1.087209593370363,1.1821181233637035,PICTURE_293,dinosaurus,dinosaur,m,a,cz,noun,image_149,0,2,multipic,NA,0,Word
dinosaurus,location,Words,"Exp 1:
Words",-0.1,1.1940021045379383,40,40,1,-0.26284676228927756,1.2968441295132072,PICTURE_293,dinosaurus,dinosaur,m,a,cz,noun,image_149,0,2,multipic,NA,0,Word
dinosaurus,political,Words,"Exp 1:
Words",-0.25641025641025644,1.2506408613597124,39,39,1,-0.18017126278833753,1.5712742314632302,PICTURE_293,dinosaurus,dinosaur,m,a,cz,noun,image_149,0,2,multipic,NA,0,Word
dinosaurus,valence,Words,"Exp 1:
Words",0.4749999999999999,1.2605961145833204,40,40,1,0.14741014979786743,1.4805181044051547,PICTURE_293,dinosaurus,dinosaur,m,a,cz,noun,image_149,0,2,multipic,NA,0,Word
diplomat,gender,Words,"Exp 1:
Words",-1.4594594594594594,1.0433544884595018,37,37,1,-1.5630344727872776,1.3767148722433358,NA,diplomat,diplomat (male),m,a,cz,noun,word_368,1,1,sociolex,m_noun_a,0,Word
diplomat,location,Words,"Exp 1:
Words",2.2162162162162162,0.8210811008506855,37,37,1,2.0556087066035387,1.1228428049194015,NA,diplomat,diplomat (male),m,a,cz,noun,word_368,1,1,sociolex,m_noun_a,0,Word
diplomat,political,Words,"Exp 1:
Words",-0.189189189189189,1.3911992795553902,37,37,1,-0.16258882703014516,1.6612284867582938,NA,diplomat,diplomat (male),m,a,cz,noun,word_368,1,1,sociolex,m_noun_a,0,Word
diplomat,valence,Words,"Exp 1:
Words",0.43243243243243246,1.0149039511352935,37,37,1,0.12940807399068402,1.2892513358955142,NA,diplomat,diplomat (male),m,a,cz,noun,word_368,1,1,sociolex,m_noun_a,0,Word
diplomatka,gender,Words,"Exp 1:
Words",1.8604651162790697,0.8885889120997033,43,43,1,2.0153294082007487,1.2230249552272696,NA,diplomatka,diplomat (female),f,a,cz,noun,word_369,1,1,sociolex,f_noun_a,0,Word
diplomatka,location,Words,"Exp 1:
Words",2.046511627906977,1.02245010058922,43,43,1,1.8457709119704595,1.2225587496881936,NA,diplomatka,diplomat (female),f,a,cz,noun,word_369,1,1,sociolex,f_noun_a,0,Word
diplomatka,political,Words,"Exp 1:
Words",-0.7209302325581396,1.3152146555808704,43,43,1,-0.6496010560842271,1.5917391070065652,NA,diplomatka,diplomat (female),f,a,cz,noun,word_369,1,1,sociolex,f_noun_a,0,Word
diplomatka,valence,Words,"Exp 1:
Words",0.930232558139535,1.2420288478593118,43,43,1,0.6423876958717545,1.5202661501507095,NA,diplomatka,diplomat (female),f,a,cz,noun,word_369,1,1,sociolex,f_noun_a,0,Word
dirigent,gender,Words,"Exp 1:
Words",-1.6363636363636362,1.042852859967353,55,55,1,-1.7656478330778465,1.357313334203989,NA,dirigent,music conductor (male),m,a,cz,noun,word_370,1,1,sociolex,m_noun_a,0,Word
dirigent,location,Words,"Exp 1:
Words",1.5818181818181818,0.8539864924534397,55,55,1,1.3505352887361408,1.2076917987341877,NA,dirigent,music conductor (male),m,a,cz,noun,word_370,1,1,sociolex,m_noun_a,0,Word
dirigent,political,Words,"Exp 1:
Words",0.3454545454545453,1.0923671513122282,55,55,1,0.37866829314895023,1.4435052049902515,NA,dirigent,music conductor (male),m,a,cz,noun,word_370,1,1,sociolex,m_noun_a,0,Word
dirigent,valence,Words,"Exp 1:
Words",0.4545454545454546,0.9966273091110807,55,55,1,0.19664802517664043,1.1927048175240842,NA,dirigent,music conductor (male),m,a,cz,noun,word_370,1,1,sociolex,m_noun_a,0,Word
dirigentka,gender,Words,"Exp 1:
Words",1.8125,1.1042712047395882,48,48,1,1.936853347700807,1.2751488540964593,NA,dirigentka,music conductor (female),f,a,cz,noun,word_371,1,1,sociolex,f_noun_a,0,Word
dirigentka,location,Words,"Exp 1:
Words",1.6458333333333335,0.9106832444001624,48,48,1,1.406052267908496,1.2740051361579143,NA,dirigentka,music conductor (female),f,a,cz,noun,word_371,1,1,sociolex,f_noun_a,0,Word
dirigentka,political,Words,"Exp 1:
Words",-0.17021276595744672,1.1854030489791816,47,47,1,-0.10213537651599947,1.5201737615636428,NA,dirigentka,music conductor (female),f,a,cz,noun,word_371,1,1,sociolex,f_noun_a,0,Word
dirigentka,valence,Words,"Exp 1:
Words",0.8541666666666666,0.8989256787335229,48,48,1,0.5424725904658478,1.1843703963290289,NA,dirigentka,music conductor (female),f,a,cz,noun,word_371,1,1,sociolex,f_noun_a,0,Word
disketa,gender,Words,"Exp 1:
Words",-0.17073170731707316,0.9721738276766723,44,41,0.9318181818181818,-0.19281864066392224,1.3087492995257906,NA,disketa,floppy disk,f,i,cz,noun,word_372,NA,0,sociolex,f_noun_i,0,Word
disketa,location,Words,"Exp 1:
Words",0.7142857142857142,1.0189835750061942,45,42,0.9333333333333333,0.5938827145193505,1.2851934452612677,NA,disketa,floppy disk,f,i,cz,noun,word_372,NA,0,sociolex,f_noun_i,0,Word
disketa,political,Words,"Exp 1:
Words",0.5116279069767442,1.077300263738145,45,43,0.9555555555555556,0.49975317435820077,1.2906751671989107,NA,disketa,floppy disk,f,i,cz,noun,word_372,NA,0,sociolex,f_noun_i,0,Word
disketa,valence,Words,"Exp 1:
Words",0.16666666666666666,0.5808600295972689,45,42,0.9333333333333333,-0.09327672096322781,0.7327999084546986,NA,disketa,floppy disk,f,i,cz,noun,word_372,NA,0,sociolex,f_noun_i,0,Word
diskont,gender,Words,"Exp 1:
Words",-0.11111111111111106,0.8873001675315896,51,36,0.7058823529411765,-0.10556366299872257,1.1723889286943938,NA,diskont,discount retailer,m,i,cz,noun,word_373,NA,0,sociolex,m_noun_i,0,Word
diskont,location,Words,"Exp 1:
Words",0.1470588235294118,1.6538724611187705,51,34,0.6666666666666666,0.04434196642087058,1.811046209826924,NA,diskont,discount retailer,m,i,cz,noun,word_373,NA,0,sociolex,m_noun_i,0,Word
diskont,political,Words,"Exp 1:
Words",-0.1578947368421052,1.1276935511817723,50,38,0.76,-0.14534280279622333,1.3877797440140298,NA,diskont,discount retailer,m,i,cz,noun,word_373,NA,0,sociolex,m_noun_i,0,Word
diskont,valence,Words,"Exp 1:
Words",0.05714285714285717,1.0555973258234954,51,35,0.6862745098039216,-0.18491678854618937,1.3084003363586512,NA,diskont,discount retailer,m,i,cz,noun,word_373,NA,0,sociolex,m_noun_i,0,Word
diskotéka,gender,Words,"Exp 1:
Words",0.35135135135135137,0.8238195668219336,37,37,1,0.4371142690241487,1.064703042106019,NA,diskotéka,discotheque,f,i,cz,noun,word_374,NA,0,sociolex,f_noun_i,0,Word
diskotéka,location,Words,"Exp 1:
Words",0.7027027027027027,1.5431725053866727,37,37,1,0.543631996032868,1.68829266868466,NA,diskotéka,discotheque,f,i,cz,noun,word_374,NA,0,sociolex,f_noun_i,0,Word
diskotéka,political,Words,"Exp 1:
Words",-0.40540540540540543,1.1657010160666665,37,37,1,-0.37527764894871857,1.48502296258722,NA,diskotéka,discotheque,f,i,cz,noun,word_374,NA,0,sociolex,f_noun_i,0,Word
diskotéka,valence,Words,"Exp 1:
Words",0.6216216216216216,1.3197506361967557,37,37,1,0.2965065581655486,1.6273567392673198,NA,diskotéka,discotheque,f,i,cz,noun,word_374,NA,0,sociolex,f_noun_i,0,Word
divadlo,gender,Words,"Exp 1:
Words",0.39473684210526305,0.8554901766763648,38,38,1,0.47377976351627366,1.1827957998907053,NA,divadlo,theatre,n,i,cz,noun,word_376,NA,0,sociolex,other,0,Word
divadlo,location,Words,"Exp 1:
Words",1.736842105263158,0.7235128466449734,38,38,1,1.4686846865125853,1.0596846673731528,NA,divadlo,theatre,n,i,cz,noun,word_376,NA,0,sociolex,other,0,Word
divadlo,political,Words,"Exp 1:
Words",-0.29729729729729726,1.2216760996649207,37,37,1,-0.237616867304045,1.5422646139578866,NA,divadlo,theatre,n,i,cz,noun,word_376,NA,0,sociolex,other,0,Word
divadlo,valence,Words,"Exp 1:
Words",1.7105263157894737,0.8670513790331902,38,38,1,1.311613515562612,1.2402833370241746,NA,divadlo,theatre,n,i,cz,noun,word_376,NA,0,sociolex,other,0,Word
divoká,gender,Words,"Exp 1:
Words",0.972972972972973,1.0925629014815093,37,37,1,1.12562260574224,1.2861987884362762,NA,divoká,wild,f,NA,cz,adjective,word_378,NA,0,sociolex,f_adj,0,Word
divoká,location,Words,"Exp 1:
Words",-1.027027027027027,1.5363464324039549,37,37,1,-1.1028222750793093,1.727763478255216,NA,divoká,wild,f,NA,cz,adjective,word_378,NA,0,sociolex,f_adj,0,Word
divoká,political,Words,"Exp 1:
Words",-1.3783783783783785,1.2326879246263098,37,37,1,-1.2577596055010065,1.3511088676789589,NA,divoká,wild,f,NA,cz,adjective,word_378,NA,0,sociolex,f_adj,0,Word
divoká,valence,Words,"Exp 1:
Words",0.45945945945945943,1.2155153135512025,37,37,1,0.11933009309590852,1.5037942847416539,NA,divoká,wild,f,NA,cz,adjective,word_378,NA,0,sociolex,f_adj,0,Word
divoký,gender,Words,"Exp 1:
Words",-0.9142857142857143,1.0674716850199486,35,35,1,-0.9881079900740098,1.3802881472699537,NA,divoký,wild,m,NA,cz,adjective,word_379,NA,0,sociolex,m_adj,0,Word
divoký,location,Words,"Exp 1:
Words",-0.6571428571428573,1.3707631438868844,35,35,1,-0.746404850256928,1.678168602654917,NA,divoký,wild,m,NA,cz,adjective,word_379,NA,0,sociolex,m_adj,0,Word
divoký,political,Words,"Exp 1:
Words",-1.0294117647058822,1.1142409868727212,34,34,1,-0.9457621311815574,1.2894772385129063,NA,divoký,wild,m,NA,cz,adjective,word_379,NA,0,sociolex,m_adj,0,Word
divoký,valence,Words,"Exp 1:
Words",0.3428571428571428,1.4336883151068607,35,35,1,0.04955495528411405,1.6974455176044272,NA,divoký,wild,m,NA,cz,adjective,word_379,NA,0,sociolex,m_adj,0,Word
dlaň,gender,Words,"Exp 1:
Words",0.18181818181818182,0.8083372383535791,33,33,1,0.2408424994345769,1.12626066020614,NA,dlaň,palm (hand),f,i,cz,noun,word_380,NA,0,sociolex,f_noun_i,0,Word
dlaň,location,Words,"Exp 1:
Words",-0.3333333333333333,0.5400617248673216,33,33,1,-0.51341745297065,0.7119200413938614,NA,dlaň,palm (hand),f,i,cz,noun,word_380,NA,0,sociolex,f_noun_i,0,Word
dlaň,political,Words,"Exp 1:
Words",0.21875,0.9064064103067461,32,32,1,0.26934371706354976,1.080714023405905,NA,dlaň,palm (hand),f,i,cz,noun,word_380,NA,0,sociolex,f_noun_i,0,Word
dlaň,valence,Words,"Exp 1:
Words",0.303030303030303,0.5294365215047317,33,33,1,0.048201977212616307,0.6810886444425596,NA,dlaň,palm (hand),f,i,cz,noun,word_380,NA,0,sociolex,f_noun_i,0,Word
dlouhá,gender,Words,"Exp 1:
Words",0.5263157894736843,0.9791568934068311,38,38,1,0.6305645289217422,1.2344003612790462,NA,dlouhá,long (not short),f,NA,cz,adjective,word_381,NA,0,sociolex,f_adj,0,Word
dlouhá,location,Words,"Exp 1:
Words",0.3421052631578948,0.9087061127950061,38,38,1,0.17573785015615181,1.0992353000682433,NA,dlouhá,long (not short),f,NA,cz,adjective,word_381,NA,0,sociolex,f_adj,0,Word
dlouhá,political,Words,"Exp 1:
Words",0,0.5773502691896257,37,37,1,0.07002040077943253,0.7826813528312369,NA,dlouhá,long (not short),f,NA,cz,adjective,word_381,NA,0,sociolex,f_adj,0,Word
dlouhá,valence,Words,"Exp 1:
Words",0.3421052631578948,0.9379770005096417,38,38,1,-0.014621026883986669,1.2389359165098295,NA,dlouhá,long (not short),f,NA,cz,adjective,word_381,NA,0,sociolex,f_adj,0,Word
dlouhý,gender,Words,"Exp 1:
Words",-0.5555555555555556,0.843274042711568,36,36,1,-0.6876265700849769,1.0787502099392012,NA,dlouhý,long (not short),m,NA,cz,adjective,word_382,NA,0,sociolex,m_adj,0,Word
dlouhý,location,Words,"Exp 1:
Words",0.13888888888888892,0.6825489109748955,36,36,1,0.009303469213287738,0.9313089099502182,NA,dlouhý,long (not short),m,NA,cz,adjective,word_382,NA,0,sociolex,m_adj,0,Word
dlouhý,political,Words,"Exp 1:
Words",0,0.9258200997725514,36,36,1,-0.013813573921039372,0.9725455729196342,NA,dlouhý,long (not short),m,NA,cz,adjective,word_382,NA,0,sociolex,m_adj,0,Word
dlouhý,valence,Words,"Exp 1:
Words",0.25,0.8409178658720822,36,36,1,-0.003979590282557327,1.0487424580083142,NA,dlouhý,long (not short),m,NA,cz,adjective,word_382,NA,0,sociolex,m_adj,0,Word
dluh,gender,Words,"Exp 1:
Words",-0.6666666666666667,0.9895285072531597,33,33,1,-0.7816837996085134,1.2272046048837286,NA,dluh,debt,m,i,cz,noun,word_383,NA,0,sociolex,m_noun_i,0,Word
dluh,location,Words,"Exp 1:
Words",0.9393939393939394,1.0879853497231113,33,33,1,0.7888740252813728,1.2999130688314045,NA,dluh,debt,m,i,cz,noun,word_383,NA,0,sociolex,m_noun_i,0,Word
dluh,political,Words,"Exp 1:
Words",0.03030303030303033,0.9180430438182243,33,33,1,0.05120989116096876,1.266294629893463,NA,dluh,debt,m,i,cz,noun,word_383,NA,0,sociolex,m_noun_i,0,Word
dluh,valence,Words,"Exp 1:
Words",-2.212121212121212,0.6963106238227913,33,33,1,-2.312573353974096,1.0047654731191165,NA,dluh,debt,m,i,cz,noun,word_383,NA,0,sociolex,m_noun_i,0,Word
dobrotivá,gender,Words,"Exp 1:
Words",1.441860465116279,0.7004191119946669,43,43,1,1.5955429646943198,1.0490264333601902,NA,dobrotivá,benevolent,f,NA,cz,adjective,word_386,NA,0,sociolex,f_adj,0,Word
dobrotivá,location,Words,"Exp 1:
Words",-1.1627906976744187,0.8978872704229617,43,43,1,-1.2566966124102763,1.2316017484907096,NA,dobrotivá,benevolent,f,NA,cz,adjective,word_386,NA,0,sociolex,f_adj,0,Word
dobrotivá,political,Words,"Exp 1:
Words",-0.3953488372093023,1.0721481526027865,43,43,1,-0.36558278740081696,1.4162448329280153,NA,dobrotivá,benevolent,f,NA,cz,adjective,word_386,NA,0,sociolex,f_adj,0,Word
dobrotivá,valence,Words,"Exp 1:
Words",2.046511627906977,1.0680085689885646,43,43,1,1.7456112486361697,1.2604161201284634,NA,dobrotivá,benevolent,f,NA,cz,adjective,word_386,NA,0,sociolex,f_adj,0,Word
dobrotivý,gender,Words,"Exp 1:
Words",-0.45454545454545453,0.7611052384081631,44,44,1,-0.5637318221775058,0.989556095718302,NA,dobrotivý,benevolent,m,NA,cz,adjective,word_387,NA,0,sociolex,m_adj,0,Word
dobrotivý,location,Words,"Exp 1:
Words",-0.8,0.919486022435657,45,45,1,-0.9294741773917133,1.2602864827646731,NA,dobrotivý,benevolent,m,NA,cz,adjective,word_387,NA,0,sociolex,m_adj,0,Word
dobrotivý,political,Words,"Exp 1:
Words",-0.2666666666666667,0.8090398349558904,45,45,1,-0.25548690197185697,1.104938460444135,NA,dobrotivý,benevolent,m,NA,cz,adjective,word_387,NA,0,sociolex,m_adj,0,Word
dobrotivý,valence,Words,"Exp 1:
Words",2,0.8790490729915326,45,45,1,1.7129181367534165,1.2166953291616354,NA,dobrotivý,benevolent,m,NA,cz,adjective,word_387,NA,0,sociolex,m_adj,0,Word
dobrovolná,gender,Words,"Exp 1:
Words",1.1290322580645162,0.9216628264128902,31,31,1,1.281990630826848,1.2625941479059875,NA,dobrovolná,voluntary,f,NA,cz,adjective,word_388,NA,0,sociolex,f_adj,0,Word
dobrovolná,location,Words,"Exp 1:
Words",-0.3870967741935483,1.1453505825681705,31,31,1,-0.5158005982647631,1.446934994694654,NA,dobrovolná,voluntary,f,NA,cz,adjective,word_388,NA,0,sociolex,f_adj,0,Word
dobrovolná,political,Words,"Exp 1:
Words",-1.3548387096774195,0.9503819266229827,31,31,1,-1.1838677291920139,1.3360277816231472,NA,dobrovolná,voluntary,f,NA,cz,adjective,word_388,NA,0,sociolex,f_adj,0,Word
dobrovolná,valence,Words,"Exp 1:
Words",1.6774193548387095,0.8321496970374802,31,31,1,1.3432954918901598,1.2031912828376479,NA,dobrovolná,voluntary,f,NA,cz,adjective,word_388,NA,0,sociolex,f_adj,0,Word
dobrovolný,gender,Words,"Exp 1:
Words",-0.10810810810810814,0.9364170421755879,37,37,1,-0.10462945673393688,1.1758769067678432,NA,dobrovolný,voluntary,m,NA,cz,adjective,word_389,NA,0,sociolex,m_adj,0,Word
dobrovolný,location,Words,"Exp 1:
Words",0.1351351351351352,1.004494404667845,37,37,1,-0.017943483871299626,1.358753282739199,NA,dobrovolný,voluntary,m,NA,cz,adjective,word_389,NA,0,sociolex,m_adj,0,Word
dobrovolný,political,Words,"Exp 1:
Words",-1.25,0.806225774829855,36,36,1,-1.1313303547498128,1.1757876599498331,NA,dobrovolný,voluntary,m,NA,cz,adjective,word_389,NA,0,sociolex,m_adj,0,Word
dobrovolný,valence,Words,"Exp 1:
Words",1.3783783783783785,1.089121749937162,37,37,1,1.1623787026612633,1.3957566201578782,NA,dobrovolný,voluntary,m,NA,cz,adjective,word_389,NA,0,sociolex,m_adj,0,Word
dobročinnost,gender,Words,"Exp 1:
Words",0.5,0.7622867446578624,38,38,1,0.6437073960329589,1.009666936392179,NA,dobročinnost,charity,f,i,cz,noun,word_385,NA,0,sociolex,f_noun_i,0,Word
dobročinnost,location,Words,"Exp 1:
Words",0.1578947368421052,1.1276935511817718,38,38,1,-0.004354851578580658,1.5105507649871588,NA,dobročinnost,charity,f,i,cz,noun,word_385,NA,0,sociolex,f_noun_i,0,Word
dobročinnost,political,Words,"Exp 1:
Words",-0.7027027027027027,1.127062673621246,37,37,1,-0.5806984461611692,1.4865137789341738,NA,dobročinnost,charity,f,i,cz,noun,word_385,NA,0,sociolex,f_noun_i,0,Word
dobročinnost,valence,Words,"Exp 1:
Words",2.210526315789474,0.8106685508201006,38,38,1,1.8433746904635053,1.1183038074174916,NA,dobročinnost,charity,f,i,cz,noun,word_385,NA,0,sociolex,f_noun_i,0,Word
dobrá,gender,Words,"Exp 1:
Words",0.65625,0.8654432017665117,32,32,1,0.7836452612435775,1.2201721270412806,NA,dobrá,good,f,NA,cz,adjective,word_384,NA,0,sociolex,f_adj,0,Word
dobrá,location,Words,"Exp 1:
Words",-0.0625,0.87758833761769,32,32,1,-0.174406177585865,0.9791394366830253,NA,dobrá,good,f,NA,cz,adjective,word_384,NA,0,sociolex,f_adj,0,Word
dobrá,political,Words,"Exp 1:
Words",-0.0625,0.981687158630159,32,32,1,-0.06286637911531492,1.0025261447280631,NA,dobrá,good,f,NA,cz,adjective,word_384,NA,0,sociolex,f_adj,0,Word
dobrá,valence,Words,"Exp 1:
Words",1.75,1.1071614388213236,32,32,1,1.4040972821167705,1.3406827567060626,NA,dobrá,good,f,NA,cz,adjective,word_384,NA,0,sociolex,f_adj,0,Word
dobrý,gender,Words,"Exp 1:
Words",-0.32258064516129037,0.7017642896867649,31,31,1,-0.38284839682125077,0.8744400947413469,NA,dobrý,good,m,NA,cz,adjective,word_390,NA,0,sociolex,m_adj,0,Word
dobrý,location,Words,"Exp 1:
Words",-0.16129032258064516,0.86010752016045,31,31,1,-0.3041771876720342,1.1097453771442418,NA,dobrý,good,m,NA,cz,adjective,word_390,NA,0,sociolex,m_adj,0,Word
dobrý,political,Words,"Exp 1:
Words",-0.06451612903225812,0.997847144973208,31,31,1,-0.04364499968953849,1.1931005547506146,NA,dobrý,good,m,NA,cz,adjective,word_390,NA,0,sociolex,m_adj,0,Word
dobrý,valence,Words,"Exp 1:
Words",1.3548387096774195,0.9503819266229827,31,31,1,1.016126480936249,1.2623064132652861,NA,dobrý,good,m,NA,cz,adjective,word_390,NA,0,sociolex,m_adj,0,Word
dobyvatel,gender,Words,"Exp 1:
Words",-2.0294117647058822,0.7171194109451837,34,34,1,-2.1550406805058255,1.0388552193685043,NA,dobyvatel,conqueror (male),m,a,cz,noun,word_391,1,1,sociolex,m_noun_a,0,Word
dobyvatel,location,Words,"Exp 1:
Words",0.5,1.02247471629109,34,34,1,0.3131890693825981,1.2894772385129063,NA,dobyvatel,conqueror (male),m,a,cz,noun,word_391,1,1,sociolex,m_noun_a,0,Word
dobyvatel,political,Words,"Exp 1:
Words",0.6176470588235294,1.2556467820827337,34,34,1,0.6132661439914819,1.608119578178052,NA,dobyvatel,conqueror (male),m,a,cz,noun,word_391,1,1,sociolex,m_noun_a,0,Word
dobyvatel,valence,Words,"Exp 1:
Words",-0.8823529411764706,1.1745974392893195,34,34,1,-1.1415537246225527,1.4855371412009515,NA,dobyvatel,conqueror (male),m,a,cz,noun,word_391,1,1,sociolex,m_noun_a,0,Word
