item,age_PC1,age_PC2,age_PC3,n_known_age,age_mode,prop_mode,n_mode,0_6,07_17,18_30,31_50,51_65,66_80,81+,no age,image,multiple,word_czech,word_english,grammatical_gender,animacy,language,version,pos,item_ID,source
plastový,0.478381298506669,0.12543870640979077,-1.5257968368286503,51,no age,0.49019607843137253,1,0.011437908496732025,0.09640522875816993,0.14215686274509803,0.1797385620915033,0.04411764705882353,0.02777777777777778,0.008169934640522875,0.49019607843137253,NA,NA,plastový,plastic,m,NA,cz,words,adjective,word_1495,sociolex
platan,-0.6602997746491264,0.4823680585908272,-1.0110283399310875,26,no age,0.4230769230769231,1,0.04395604395604395,0.040109890109890106,0.12664835164835164,0.08818681318681319,0.18434065934065938,0.04972527472527473,0.04395604395604395,0.4230769230769231,NA,NA,platan,plane tree,m,i,cz,words,noun,word_1496,sociolex
platit,-0.8050079400938702,-1.3979786376858987,-0.37506625483880535,37,31-50,0.3642213642213642,1,0.0038610038610038607,0.030888030888030885,0.1615186615186615,0.3642213642213642,0.12097812097812098,0.0444015444015444,0.030888030888030885,0.24324324324324326,NA,NA,platit,to pay,NA,NA,cz,words,verb,word_1499,sociolex
platná,0.46692690238190643,0.0090861366381549645,-2.2538352170310927,51,no age,0.5686274509803921,1,0.012605042016806721,0.03221288515406162,0.14397759103641458,0.20280112044817925,0.02633053221288515,0.0067226890756302525,0.0067226890756302525,0.5686274509803921,NA,NA,platná,valid,f,NA,cz,words,adjective,word_1500,sociolex
platný,-0.3073949691487943,0.03775170172770655,-0.8462511096704187,37,no age,0.40540540540540543,1,0.015444015444015443,0.03796653796653796,0.19652509652509656,0.14247104247104247,0.10643500643500643,0.0749034749034749,0.020849420849420847,0.40540540540540543,NA,NA,platný,valid,m,NA,cz,words,adjective,word_1501,sociolex
plavat,1.1999032538346546,0.45476173639704814,-1.0782617072936018,33,no age,0.45454545454545453,1,0.07857142857142856,0.09372294372294372,0.2452380952380952,0.06847041847041847,0.045743145743145745,0.00937950937950938,0.004329004329004329,0.45454545454545453,NA,NA,plavat,to swim,NA,NA,cz,words,verb,word_1502,sociolex
plavec,1.7908337654005149,-0.8879958142634268,1.550420586178896,39,18-30,0.4539072039072039,1,0.05860805860805861,0.1974969474969475,0.4539072039072039,0.1163003663003663,0.04792429792429793,0.015873015873015872,0.007326007326007326,0.10256410256410256,PICTURE_709,1,plavec,swimming (male),m,a,cz,words,noun,image_452,multipic
plavky,1.8386787786146739,-0.5908910912406081,0.683509773291672,33,18-30,0.45887445887445893,1,0.027056277056277056,0.15584415584415584,0.45887445887445893,0.07251082251082251,0.027056277056277056,0.011904761904761904,0.004329004329004329,0.24242424242424243,NA,NA,plavky,swimsuit,f,i,cz,words,noun,word_1505,sociolex
plavčice,2.240057676531854,-1.2288676372887934,1.2316705541684903,36,18-30,0.550925925925926,1,0,0.17592592592592593,0.550925925925926,0.10648148148148148,0,0,0,0.16666666666666666,NA,NA,plavčice,lifeguard (female),f,a,cz,words,noun,word_1503,sociolex
plavčík,1.4929239342863942,-1.8978312989926411,1.0476837854536731,35,18-30,0.5921768707482993,1,0.004081632653061224,0.04693877551020408,0.5921768707482993,0.17789115646258505,0.02074829931972789,0.011224489795918367,0.004081632653061224,0.14285714285714285,NA,NA,plavčík,lifeguard (male),m,a,cz,words,noun,word_1504,sociolex
plena,1.74979996152266,3.2442526557955653,1.3400632757745452,39,0-6,0.7905982905982906,1,0.7905982905982906,0,0.05128205128205127,0.05128205128205128,0.004273504273504273,0.01282051282051282,0.08974358974358974,0,PICTURE_218,1,plena,nappy,f,i,cz,words,noun,image_89,multipic
plešatá,-2.8968837120764896,2.7989261005528343,1.7920237675214177,36,81+,0.34953703703703703,1,0.10648148148148148,0.014814814814814815,0.014814814814814815,0.06342592592592593,0.13749999999999998,0.14675925925925928,0.34953703703703703,0.16666666666666666,NA,NA,plešatá,bald,f,NA,cz,words,adjective,word_1506,sociolex
plešatý,-3.870121302375026,0.6517180033837702,1.638657110303443,33,51-65,0.2823232323232323,1,0,0,0.034848484848484844,0.18636363636363637,0.2823232323232323,0.22171717171717167,0.18383838383838386,0.09090909090909091,NA,NA,plešatý,bald,m,NA,cz,words,adjective,word_1507,sociolex
plná,0.3186846428290959,0.3755321878369424,-2.124386933151693,37,no age,0.5675675675675675,1,0.0038610038610038607,0.0916988416988417,0.07818532818532818,0.17277992277992277,0.06016731016731017,0.01287001287001287,0.01287001287001287,0.5675675675675675,NA,NA,plná,full (quantity),f,NA,cz,words,adjective,word_1509,sociolex
plný,-0.2435512544002392,0.690041501532288,-2.4462439185476437,51,no age,0.6274509803921569,1,0.0028011204481792717,0.01750700280112045,0.09985994397759103,0.08025210084033613,0.12600373482726424,0.032866479925303456,0.013258636788048554,0.6274509803921569,NA,NA,plný,full (quantity),m,NA,cz,words,adjective,word_1510,sociolex
plot,0.3097210328116009,0.7578958459764773,-1.8657918998088283,41,no age,0.5609756097560976,1,0.011614401858304297,0.1091753774680604,0.07868757259001162,0.1335656213704994,0.04819976771196283,0.04819976771196283,0.009581881533101045,0.5609756097560976,PICTURE_530,1,plot,fence,m,i,cz,words,noun,image_314,multipic
ploutev,1.315610552106129,1.1653950960813408,-1.7712688839957447,41,no age,0.5609756097560976,1,0.07665505226480836,0.15389082462253192,0.10511033681765389,0.08072009291521486,0.007549361207897794,0.007549361207897794,0.007549361207897794,0.5609756097560976,PICTURE_341,1,ploutev,flipper,f,i,cz,words,noun,image_182,multipic
plánovat,0.2428854395022471,-1.6542223005043257,-0.6737682406525578,51,31-50,0.3398692810457516,1,0,0.027777777777777776,0.2712418300653595,0.3398692810457516,0.05555555555555556,0.008169934640522875,0.00326797385620915,0.29411764705882354,NA,NA,plánovat,to plan,NA,NA,cz,words,verb,word_1492,sociolex
plátěná,0.9028962539376068,-0.6361348072021915,0.9942820778687116,36,18-30,0.4076719576719577,1,0.003968253968253968,0.1484126984126984,0.4076719576719577,0.08359788359788362,0.09748677248677248,0.04656084656084655,0.017857142857142856,0.19444444444444445,NA,NA,plátěná,canvas,f,NA,cz,words,adjective,word_1497,sociolex
plátěný,0.23911485161412954,-0.01997907948420302,-0.893822060436407,36,no age,0.4166666666666667,1,0.027777777777777776,0.023148148148148147,0.25925925925925924,0.13425925925925927,0.06481481481481481,0.037037037037037035,0.037037037037037035,0.4166666666666667,NA,NA,plátěný,canvas,m,NA,cz,words,adjective,word_1498,sociolex
pláštěnka,1.9300496521438253,1.9251701069629594,-0.6843338297664959,30,no age,0.4,1,0.26031746031746034,0.21031746031746032,0.07698412698412697,0.021428571428571425,0.021428571428571425,0.0047619047619047615,0.0047619047619047615,0.4,NA,NA,pláštěnka,raincoat,f,i,cz,words,noun,word_1493,sociolex
plášť,-1.1648678779809611,-0.18013194672320132,0.7462778119737821,39,51-65,0.235958485958486,1,0.045787545787545784,0.05860805860805861,0.21245421245421242,0.1163003663003663,0.235958485958486,0.09493284493284494,0.056471306471306465,0.1794871794871795,PICTURE_275,1,plášť,cape,m,i,cz,words,noun,image_134,multipic
plíce,-1.2230000683814162,0.9579965259812552,-0.6590822759645515,76,no age,0.40789473684210525,1,0.023182957393483705,0.040726817042606514,0.08129699248120302,0.10651629072681704,0.1525689223057644,0.0823934837092732,0.10541979949874687,0.40789473684210525,PICTURE_112,1,plíce,lung,!,i,cz,words,noun,image_13,multipic
pochopit,0.31735472405263077,-0.3094786880208786,-0.4205405302050344,35,no age,0.34285714285714286,1,0.027891156462585033,0.061224489795918366,0.2607482993197279,0.17979591836734696,0.051224489795918364,0.05598639455782313,0.020272108843537414,0.34285714285714286,NA,NA,pochopit,to understand,NA,NA,cz,words,verb,word_1512,sociolex
pochoutka,0.520490350242947,0.45052558586578256,-0.7326292650326127,51,no age,0.39215686274509803,1,0.08169934640522876,0.10947712418300655,0.16830065359477123,0.11601307189542484,0.07679738562091502,0.0522875816993464,0.00326797385620915,0.39215686274509803,NA,NA,pochoutka,delicacy,f,i,cz,words,noun,word_1513,sociolex
podařit se,0.3694332818592782,-0.4664462372753814,-1.5724241686706,33,no age,0.45454545454545453,1,0.016233766233766232,0.05663780663780663,0.15764790764790765,0.25613275613275616,0.04148629148629149,0.008658008658008658,0.008658008658008658,0.45454545454545453,NA,NA,podařit se,to do well,NA,NA,cz,words,verb,word_1516,sociolex
podcast,2.5061346616621973,-0.7153548893023433,1.5624691713687164,34,18-30,0.4852941176470588,1,0.00980392156862745,0.27941176470588236,0.4852941176470588,0.06372549019607843,0.014705882352941176,0,0,0.14705882352941177,NA,NA,podcast,podcast,m,i,cz,words,noun,word_1517,sociolex
podnapilá,1.712421693918031,-1.4836430212769174,1.382541185550328,49,18-30,0.5312925170068026,1,0,0.15374149659863945,0.5312925170068026,0.13333333333333333,0.04829931972789116,0.007482993197278912,0.003401360544217687,0.12244897959183673,NA,NA,podnapilá,tipsy,f,NA,cz,words,adjective,word_1519,sociolex
podnapilý,-0.35467941799914454,-2.0394376829401626,1.1316633094973605,37,31-50,0.32747747747747746,1,0,0.08558558558558559,0.31396396396396403,0.32747747747747746,0.15180180180180178,0.04369369369369369,0.023423423423423424,0.05405405405405406,NA,NA,podnapilý,tipsy,m,NA,cz,words,adjective,word_1520,sociolex
podnikání,-0.7806014887368508,-3.4690218906982593,0.674537225503913,31,31-50,0.5655913978494623,1,0,0.008064516129032258,0.2752688172043011,0.5655913978494623,0.13010752688172042,0.014516129032258065,0.0064516129032258064,0,NA,NA,podnikání,business,n,i,cz,words,noun,word_1521,sociolex
podpatek,1.0957688553379872,-2.632013504589622,1.4501239870509275,39,18-30,0.5064102564102564,1,0,0.09615384615384616,0.5064102564102564,0.3141025641025641,0.057692307692307696,0,0,0.02564102564102564,PICTURE_266,1,podpatek,heel (shoe),m,i,cz,words,noun,image_127,multipic
podporovat,-0.6611070668725009,-0.31870787157679314,-0.29605021434958295,29,no age,0.27586206896551724,1,0.0713464696223317,0.036863711001642034,0.14605911330049265,0.23399014778325122,0.13341543513957307,0.06559934318555008,0.036863711001642034,0.27586206896551724,NA,NA,podporovat,to support,NA,NA,cz,words,verb,word_1522,sociolex
podprsenka,1.0667352452455916,-1.3757434704582527,1.7653065869394629,70,18-30,0.42690476190476184,1,0.002857142857142857,0.19499999999999995,0.42690476190476184,0.18166666666666664,0.08404761904761905,0.03714285714285714,0.015238095238095238,0.05714285714285714,PICTURE_331,1,podprsenka,bra,f,i,cz,words,noun,image_176,multipic
podviživená,1.8930596016474168,0.5110345992467064,1.0170574786504818,32,18-30,0.3336309523809524,1,0.03571428571428571,0.2815476190476191,0.3336309523809524,0.010714285714285714,0.02633928571428571,0.036755952380952375,0.025297619047619048,0.25,NA,NA,podviživená,malnourished,f,NA,cz,words,adjective,word_1527,sociolex
podvodná,-0.2235516543821363,-1.4552682562467683,-0.011212084323659928,36,31-50,0.3041666666666667,1,0,0.04722222222222222,0.2625,0.3041666666666667,0.10509259259259261,0.035648148148148144,0.023148148148148147,0.2222222222222222,NA,NA,podvodná,fraudulent,f,NA,cz,words,adjective,word_1528,sociolex
podvodný,-0.5365571168720094,-1.5698952787041531,-0.8105289577960733,32,31-50,0.4244791666666667,1,0,0.03125,0.13541666666666666,0.4244791666666667,0.08072916666666667,0.0078125,0.0390625,0.28125,NA,NA,podvodný,fraudulent,m,NA,cz,words,adjective,word_1529,sociolex
podvyživený,1.3903047118687584,1.9574527307788152,1.0420830492111872,49,07-17,0.3299319727891156,1,0.14625850340136054,0.3299319727891156,0.09523809523809523,0.03741496598639456,0.003401360544217687,0.06802721088435373,0.07482993197278912,0.24489795918367346,NA,NA,podvyživený,malnourished,m,NA,cz,words,adjective,word_1530,sociolex
podvádět,0.675632320743568,-1.0144341326458084,-0.6018544598643193,51,no age,0.3137254901960784,1,0.018627450980392157,0.11405228758169934,0.215359477124183,0.2839869281045752,0.05032679738562092,0.00392156862745098,0,0.3137254901960784,NA,NA,podvádět,to cheat,NA,NA,cz,words,verb,word_1526,sociolex
podzim,-1.1541869771732394,0.9056198172344035,-0.8187191741737725,36,no age,0.4444444444444444,1,0.007936507936507936,0.021825396825396824,0.13386243386243388,0.05515873015873016,0.16164021164021164,0.11534391534391536,0.059788359788359786,0.4444444444444444,NA,NA,podzim,autumn,m,i,cz,words,noun,word_1531,sociolex
podílet se,1.0681101999684113,-1.11145062916632,0.20815053470273803,33,18-30,0.32323232323232326,1,0,0.15151515151515152,0.32323232323232326,0.21717171717171713,0.055555555555555546,0.00505050505050505,0.00505050505050505,0.24242424242424243,NA,NA,podílet se,to participate,NA,NA,cz,words,verb,word_1518,sociolex
podřízená,0.9829573756359763,-1.395207725968501,0.9660576145920252,55,18-30,0.40363636363636357,1,0.048484848484848485,0.10363636363636362,0.40363636363636357,0.236969696969697,0.039999999999999994,0.04,0,0.12727272727272726,NA,NA,podřízená,subordinate (person) (female),f,a,cz,words,noun,word_1524,sociolex
podřízený,0.5680485638731577,-1.2352292676400123,0.6082258148502911,37,18-30,0.4108751608751609,1,0.02123552123552123,0.052767052767052756,0.4108751608751609,0.19465894465894468,0.07303732303732305,0.03249678249678249,0.02574002574002574,0.1891891891891892,NA,NA,podřízený,subordinate (person) (male),m,a,cz,words,noun,word_1525,sociolex
poezie,-0.6364795614176131,-0.5765999305606363,-0.10395793599271175,49,no age,0.2857142857142857,1,0,0.03231292517006803,0.2428571428571429,0.18333333333333332,0.14591836734693878,0.06598639455782312,0.04387755102040817,0.2857142857142857,NA,NA,poezie,poetry,f,i,cz,words,noun,word_1532,sociolex
pohorka,0.5084294171974376,-0.47938374994918653,-0.9455913004236866,39,no age,0.41025641025641024,1,0,0.049145299145299144,0.2756410256410256,0.17307692307692307,0.05341880341880341,0.02564102564102564,0.01282051282051282,0.41025641025641024,NA,NA,pohorka,walking boot,f,i,cz,words,noun,word_1535,sociolex
pohoří,0.18551444963838412,-0.2532344809564268,-1.0523152495108883,33,no age,0.42424242424242425,1,0,0.050505050505050504,0.2222222222222222,0.1717171717171717,0.07575757575757576,0.02525252525252525,0.030303030303030304,0.42424242424242425,NA,NA,pohoří,mountains,n,i,cz,words,noun,word_1534,sociolex
pohroma,0.5088386965108576,1.5464906063722186,-2.239579719254187,42,no age,0.5952380952380952,1,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.06746031746031746,0.055555555555555546,0.027777777777777773,0.015873015873015872,0.5952380952380952,NA,NA,pohroma,disaster,f,i,cz,words,noun,word_1537,sociolex
pohybovat se,1.759372238762719,0.7888004698701799,0.798747884267831,32,18-30,0.25476190476190474,1,0.1714285714285714,0.22351190476190477,0.25476190476190474,0.05163690476190476,0.03080357142857143,0.040178571428571425,0.008928571428571428,0.21875,NA,NA,pohybovat se,to move,NA,NA,cz,words,verb,word_1538,sociolex
pohádka,1.1161573540526988,2.6302895465107237,1.6135782981225923,42,0-6,0.49914965986394544,1,0.49914965986394544,0.18962585034013607,0.02494331065759637,0.022959183673469385,0.09041950113378684,0.06264172335600907,0.06264172335600907,0.047619047619047616,NA,NA,pohádka,fairytale,f,i,cz,words,noun,word_1533,sociolex
pohár,1.828673869063512,-0.14116423549866766,1.4768787096525344,39,18-30,0.32564102564102565,1,0.021367521367521364,0.3247863247863248,0.32564102564102565,0.07350427350427352,0.06495726495726496,0.017948717948717947,0.017948717948717947,0.15384615384615385,PICTURE_071,1,pohár,trophy,m,i,cz,words,noun,image_453,multipic
pohřeb,-4.51045597100487,4.395950126410873,3.5681989291916225,34,81+,0.5980392156862745,1,0,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.0588235294117647,0.22549019607843135,0.5980392156862745,0.08823529411764706,NA,NA,pohřeb,funeral,m,i,cz,words,noun,word_1536,sociolex
pojišťovna,-1.8972194211804636,-1.637990084957617,-0.13502020167464504,34,31-50,0.42696078431372547,1,0,0,0.08872549019607845,0.42696078431372547,0.18676470588235294,0.07892156862745099,0.042156862745098035,0.17647058823529413,NA,NA,pojišťovna,insurance company,f,i,cz,words,noun,word_1539,sociolex
pokladní,-1.7369899985085113,-2.832324650561041,0.14849395209895136,55,31-50,0.46212121212121193,1,0,0.006060606060606061,0.1515151515151515,0.46212121212121193,0.2833333333333334,0.019696969696969695,0.004545454545454545,0.07272727272727272,NA,NA,pokladní,cashier,a,a,cz,words,noun,word_1540,sociolex
pokoj,0.8284255977436044,1.2795994176168517,0.574298146495454,49,no age,0.2857142857142857,1,0.09446064139941694,0.2243926141885325,0.16248785228377066,0.05704567541302235,0.04071914480077745,0.06452866861030127,0.0706511175898931,0.2857142857142857,NA,NA,pokoj,room,m,i,cz,words,noun,word_1541,sociolex
pokožka,1.15033697922515,0.4395604922564247,-0.985464615377653,32,no age,0.4375,1,0.07738095238095237,0.11383928571428571,0.21800595238095238,0.09300595238095238,0.04092261904761904,0.01488095238095238,0.004464285714285714,0.4375,NA,NA,pokožka,skin,f,i,cz,words,noun,word_1542,sociolex
pokroková,1.2543188234018199,-0.5652127414037241,-0.045095062006136666,33,18-30,0.36897546897546907,1,0.03968253968253968,0.1012987012987013,0.36897546897546907,0.1215007215007215,0.05079365079365079,0.01038961038961039,0.004329004329004329,0.30303030303030304,NA,NA,pokroková,progressive,f,NA,cz,words,adjective,word_1543,sociolex
pokrokový,1.1728735956600487,-1.3398378941199844,0.6267670854432604,46,18-30,0.41739130434782606,1,0,0.10869565217391304,0.41739130434782606,0.2289855072463768,0.011594202898550725,0.011594202898550725,0.02608695652173913,0.1956521739130435,NA,NA,pokrokový,progressive,m,NA,cz,words,adjective,word_1544,sociolex
pokusit se,1.7939095534050375,0.3658270478722538,-0.2593686842621011,36,no age,0.3611111111111111,1,0.07804232804232804,0.18915343915343913,0.27248677248677244,0.07341269841269842,0.017857142857142856,0.003968253968253968,0.003968253968253968,0.3611111111111111,NA,NA,pokusit se,to attempt,NA,NA,cz,words,verb,word_1545,sociolex
pole,-1.9169494784454655,-0.7671611998590474,-0.8870563949369615,31,no age,0.3225806451612903,1,0,0,0.06989247311827956,0.23655913978494622,0.2795698924731183,0.08064516129032258,0.01075268817204301,0.3225806451612903,NA,NA,pole,field,n,i,cz,words,noun,word_1547,sociolex
polibek,1.7386209545292641,-0.500437934487165,0.5019567142905117,35,18-30,0.33333333333333337,1,0,0.23333333333333325,0.33333333333333337,0.1476190476190476,0.009523809523809523,0.009523809523809523,0.009523809523809523,0.2571428571428571,NA,NA,polibek,kiss,m,i,cz,words,noun,word_1549,sociolex
policie,-0.5374556277850646,-1.8337450365077739,-0.5717546326100389,37,31-50,0.39729729729729735,1,0.0045045045045045045,0.027027027027027025,0.18108108108108106,0.39729729729729735,0.11801801801801803,0.02342342342342342,0.005405405405405406,0.24324324324324326,NA,NA,policie,police,f,i,cz,words,noun,word_1550,sociolex
policista,-1.0125974603505727,-3.2808200028854713,-0.06974980834944365,37,31-50,0.6081081081081081,1,0,0,0.17567567567567569,0.6081081081081081,0.12162162162162163,0.013513513513513514,0,0.08108108108108109,NA,NA,policista,police officer (male),m,a,cz,words,noun,word_1551,sociolex
policistka,-0.1990292590613673,-2.769317022661923,-0.10080971621839628,49,31-50,0.4829931972789115,1,0.006802721088435374,0.006802721088435374,0.2755102040816327,0.4829931972789115,0.08503401360544219,0,0,0.14285714285714285,NA,NA,policistka,police officer (female),f,a,cz,words,noun,word_1552,sociolex
politik,-2.7289885455736025,-2.213607593917884,0.7222670249901022,33,31-50,0.40404040404040403,1,0,0.00505050505050505,0.10101010101010101,0.40404040404040403,0.33838383838383834,0.10606060606060606,0.015151515151515152,0.030303030303030304,NA,NA,politik,politician (male),m,a,cz,words,noun,word_1554,sociolex
politička,-1.6292100292923846,-3.294726184811514,-0.07606385712094972,32,31-50,0.6067708333333333,1,0,0,0.11197916666666667,0.6067708333333333,0.20052083333333334,0.018229166666666664,0,0.0625,NA,NA,politička,politician (female),f,a,cz,words,noun,word_1553,sociolex
politologie,-2.2253879743130205,-1.3190972285542992,0.16314471100412792,37,51-65,0.3454954954954956,1,0.013513513513513514,0,0.13378378378378378,0.24189189189189192,0.3454954954954956,0.08873873873873875,0.014414414414414415,0.16216216216216217,NA,NA,politologie,political science,f,i,cz,words,noun,word_1555,sociolex
polévka,-0.7237575360817965,0.8054049249143713,-0.4113975971581412,77,no age,0.33766233766233766,1,0.1059987631416203,0.0746134817563389,0.0746134817563389,0.11573902288188001,0.15946196660482376,0.09842300556586271,0.03348794063079777,0.33766233766233766,PICTURE_651,1,polévka,soup,f,i,cz,words,noun,image_407,multipic
polština,-0.7215111046631723,0.45687726137520784,-2.3715002331288884,34,no age,0.5882352941176471,1,0.004201680672268907,0.010084033613445379,0.03949579831932773,0.17184873949579832,0.11302521008403361,0.06890756302521009,0.004201680672268907,0.5882352941176471,NA,NA,polština,Polish (language),f,i,cz,words,noun,word_1558,sociolex
pomalá,-3.2977419615194195,3.149461636368905,2.1976144579517247,35,66-80,0.3226530612244898,1,0.07027210884353742,0.0345578231292517,0.03741496598639456,0.008843537414965987,0.10360544217687075,0.3226530612244898,0.2512244897959183,0.17142857142857143,NA,NA,pomalá,slow,f,NA,cz,words,adjective,word_1560,sociolex
pomalý,-1.45078062467431,2.62902655272448,-0.6151943058694332,33,no age,0.48484848484848486,1,0.05988455988455989,0.049783549783549784,0.004329004329004329,0.011904761904761904,0.08261183261183261,0.1533189033189033,0.1533189033189033,0.48484848484848486,NA,NA,pomalý,slow,m,NA,cz,words,adjective,word_1561,sociolex
pomeranč,0.559445201520459,0.706479368744564,-1.3894568449382727,51,no age,0.49019607843137253,1,0.07492997198879552,0.06839402427637721,0.16643323996265172,0.08800186741363215,0.06349206349206349,0.034080298786181136,0.014472455648926238,0.49019607843137253,NA,NA,pomeranč,orange (fruit),m,i,cz,words,noun,word_1562,sociolex
pomlouvat,1.0036807003899637,0.8878149301967525,1.7142335214916622,51,07-17,0.38814192343604104,1,0.024743230625583566,0.38814192343604104,0.1642857142857143,0.04337068160597573,0.0972922502334267,0.08258636788048553,0.04271708683473389,0.1568627450980392,NA,NA,pomlouvat,to slander,NA,NA,cz,words,verb,word_1563,sociolex
pomáhat,-0.9417213510899103,0.4550309397344273,1.2597424751855222,36,18-30,0.1966931216931217,1,0.03373015873015873,0.09854497354497355,0.1966931216931217,0.16891534391534394,0.08095238095238094,0.14113756613756614,0.11335978835978835,0.16666666666666666,NA,NA,pomáhat,to help,NA,NA,cz,words,verb,word_1559,sociolex
ponorka,0.2942545933461286,0.09026804875252221,-1.0921677552808773,93,no age,0.40860215053763443,1,0.06272401433691756,0.08691756272401432,0.13530465949820789,0.18189964157706096,0.08512544802867383,0.01971326164874552,0.01971326164874552,0.40860215053763443,PICTURE_514,1,ponorka,submarine,f,i,cz,words,noun,image_304,multipic
ponožka,0.24354885971499357,1.092359234413292,-0.09583149237848287,89,no age,0.3258426966292135,1,0.135741037988229,0.1113964686998395,0.14323167469234885,0.07581594435527023,0.08986088817549495,0.06046013911182451,0.05765115034777957,0.3258426966292135,PICTURE_416,1,ponožka,sock,f,i,cz,words,noun,image_234,multipic
ponurost,-2.0050962957840732,1.8483019268162628,-0.004166707531923452,42,no age,0.38095238095238093,1,0,0.05555555555555556,0.031746031746031744,0.057539682539682536,0.16071428571428573,0.11309523809523807,0.20039682539682538,0.38095238095238093,NA,NA,ponurost,gloom,f,i,cz,words,noun,word_1566,sociolex
pop,2.948689442146805,-0.3393212012703083,2.7072974263244385,37,07-17,0.4864864864864865,1,0,0.4864864864864865,0.39639639639639646,0.05855855855855856,0.018018018018018018,0.013513513513513514,0,0.02702702702702703,NA,NA,pop,pop music,m,i,cz,words,noun,word_1567,sociolex
popel,-2.8279822183028243,3.24180200953231,1.3287041713439314,30,81+,0.46111111111111114,1,0,0,0.04444444444444444,0.04444444444444444,0.05555555555555555,0.09444444444444443,0.46111111111111114,0.3,NA,NA,popel,ash,m,i,cz,words,noun,word_1568,sociolex
popelář,-0.34717982533192715,-1.8809943658051027,-0.033490519648511,30,31-50,0.4222222222222222,1,0.05,0.016666666666666666,0.2222222222222222,0.4222222222222222,0.07222222222222222,0.05,0,0.16666666666666666,NA,NA,popelář,waste disposal person (male),m,a,cz,words,noun,word_1569,sociolex
popelářka,-0.19436564838056708,-3.3536277618660346,0.9814484854689227,31,31-50,0.4623655913978495,1,0,0.008064516129032258,0.39784946236559143,0.4623655913978495,0.12365591397849462,0.008064516129032258,0,0,NA,NA,popelářka,waste disposal person (female),f,a,cz,words,noun,word_1570,sociolex
poradit,-1.9064154647123022,-0.07211732747237991,0.5909087330927787,33,51-65,0.2272727272727272,1,0.007575757575757576,0.03787878787878788,0.16414141414141414,0.14141414141414144,0.2272727272727272,0.18434343434343434,0.02525252525252525,0.21212121212121213,NA,NA,poradit,to advise,NA,NA,cz,words,verb,word_1571,sociolex
porno,2.1330892222919022,-1.422749253664861,2.0076588373997635,37,18-30,0.5247747747747749,1,0,0.2454954954954955,0.5247747747747749,0.13288288288288289,0.033783783783783786,0.0045045045045045045,0.0045045045045045045,0.05405405405405406,NA,NA,porno,pornography,n,i,cz,words,noun,word_1574,sociolex
posedlost,0.5376362104641916,0.3862845912988471,-0.1983236325405217,46,no age,0.3695652173913043,1,0.021739130434782608,0.10942028985507246,0.25615942028985506,0.11485507246376811,0.009782608695652175,0.09673913043478262,0.021739130434782608,0.3695652173913043,NA,NA,posedlost,obsession,f,i,cz,words,noun,word_1575,sociolex
posilovat,2.0700833488356207,-2.009005684362445,1.7788215484673975,46,18-30,0.65527950310559,1,0.003105590062111801,0.11180124223602483,0.65527950310559,0.15527950310559005,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.06521739130434782,NA,NA,posilovat,to strengthen,NA,NA,cz,words,verb,word_1576,sociolex
poslanec,-3.192431464364284,-2.158875101034973,0.1900425354995152,51,51-65,0.4754901960784312,1,0,0,0.03594771241830065,0.33823529411764713,0.4754901960784312,0.0669934640522876,0.004901960784313725,0.0784313725490196,NA,NA,poslanec,member of parliament (male),m,a,cz,words,noun,word_1577,sociolex
poslankyně,-1.8860993452376749,-3.2419042035978736,0.18856395406180768,29,31-50,0.5298850574712644,1,0,0,0.13333333333333336,0.5298850574712644,0.2885057471264368,0.006896551724137932,0.006896551724137932,0.034482758620689655,NA,NA,poslankyně,member of parliament (female),f,a,cz,words,noun,word_1578,sociolex
poslední,-1.4051150242193213,3.185672733665601,-0.0851326127382553,32,no age,0.46875,1,0.03125,0.03125,0.046875,0.010416666666666666,0.010416666666666666,0.057291666666666664,0.34375,0.46875,NA,NA,poslední,last,a,NA,cz,words,adjective,word_1579,sociolex
poslouchat,0.6127999238399334,1.6567248141816342,0.677402207163949,32,07-17,0.2552083333333333,1,0.16666666666666666,0.2552083333333333,0.07395833333333333,0.024479166666666666,0.1078125,0.0921875,0.0296875,0.25,NA,NA,poslouchat,to listen,NA,NA,cz,words,verb,word_1580,sociolex
poslušná,1.9503949922382864,1.9633342037528903,1.3168407838576752,55,0-6,0.3435064935064935,1,0.3435064935064935,0.3116883116883117,0.07987012987012986,0.02683982683982684,0.05411255411255411,0.045021645021645025,0.011688311688311687,0.12727272727272726,NA,NA,poslušná,obedient,f,NA,cz,words,adjective,word_1581,sociolex
poslušný,1.5027464733736071,1.4703037422777958,0.45593120962967054,37,0-6,0.35135135135135137,1,0.35135135135135137,0.17342342342342343,0.08558558558558559,0.12162162162162163,0.02927927927927928,0.02252252252252252,0.02702702702702703,0.1891891891891892,NA,NA,poslušný,obedient,m,NA,cz,words,adjective,word_1582,sociolex
postavit,0.0454711843134026,-2.078463716182156,-0.2659922927282906,44,31-50,0.4168831168831169,1,0.013474025974025973,0.03809523809523809,0.2502164502164502,0.4168831168831169,0.06271645021645023,0.010822510822510822,0.0032467532467532465,0.20454545454545456,NA,NA,postavit,to build,NA,NA,cz,words,verb,word_1585,sociolex
