item,image,multiple,word_czech,word_english,grammatical_gender,animacy,language,version,pos,item_ID,source
mars,NA,NA,mars,Mars,m,i,cz,words,noun,word_1046,sociolex
marxismus,NA,NA,marxismus,Marxism,m,i,cz,words,noun,word_1048,sociolex
masáž,NA,NA,masáž,massage,f,i,cz,words,noun,word_1049,sociolex
masturbace,NA,NA,masturbace,masturbation,f,i,cz,words,noun,word_1060,sociolex
matematika,NA,NA,matematika,mathematics,f,i,cz,words,noun,word_1063,sociolex
mazurka,NA,NA,mazurka,mazurka (music),f,i,cz,words,noun,word_1067,sociolex
mech,NA,NA,mech,moss,m,i,cz,words,noun,word_1069,sociolex
média,NA,NA,média,media,n,i,cz,words,noun,word_1072,sociolex
menšina,NA,NA,menšina,minority,f,i,cz,words,noun,word_1082,sociolex
menstruace,NA,NA,menstruace,menstruation,f,i,cz,words,noun,word_1083,sociolex
mešita,NA,NA,mešita,mosque,f,i,cz,words,noun,word_1085,sociolex
městys,NA,NA,městys,township,m,i,cz,words,noun,word_1089,sociolex
metal,NA,NA,metal,metal,m,i,cz,words,noun,word_1090,sociolex
metropole,NA,NA,metropole,metropolis,f,i,cz,words,noun,word_1091,sociolex
Mexiko,NA,NA,Mexiko,Mexico,n,i,cz,words,noun,word_1092,sociolex
mícha,NA,NA,mícha,spinal cord,f,i,cz,words,noun,word_1095,sociolex
migrace,NA,NA,migrace,migration,f,i,cz,words,noun,word_1096,sociolex
mikina,NA,NA,mikina,sweatshirt,f,i,cz,words,noun,word_1099,sociolex
ministerstvo,NA,NA,ministerstvo,ministry,n,i,cz,words,noun,word_1108,sociolex
minisukně,NA,NA,minisukně,mini-skirt,f,i,cz,words,noun,word_1111,sociolex
mír,NA,NA,mír,peace (political),m,i,cz,words,noun,word_1112,sociolex
mládí,NA,NA,mládí,youth,n,i,cz,words,noun,word_1117,sociolex
mlha,NA,NA,mlha,fog,f,i,cz,words,noun,word_1122,sociolex
mobil,NA,NA,mobil,mobile phone,m,i,cz,words,noun,word_1127,sociolex
moč,NA,NA,moč,urine,f,i,cz,words,noun,word_1129,sociolex
móda,NA,NA,móda,fashion,f,i,cz,words,noun,word_1131,sociolex
modernismus,NA,NA,modernismus,modernism,m,i,cz,words,noun,word_1135,sociolex
modřín,NA,NA,modřín,larch (tree),m,i,cz,words,noun,word_1138,sociolex
modřina,NA,NA,modřina,bruise,f,i,cz,words,noun,word_1139,sociolex
monarchie,NA,NA,monarchie,monarchy,f,i,cz,words,noun,word_1143,sociolex
monitor,NA,NA,monitor,monitor,m,i,cz,words,noun,word_1144,sociolex
montérky,NA,NA,montérky,overalls,f,i,cz,words,noun,word_1145,sociolex
mop,NA,NA,mop,mop,m,i,cz,words,noun,word_1146,sociolex
mor,NA,NA,mor,plague,m,i,cz,words,noun,word_1147,sociolex
Morava,NA,NA,Morava,Moravia,f,i,cz,words,noun,word_1148,sociolex
moře,NA,NA,moře,sea,n,i,cz,words,noun,word_1152,sociolex
Moskva,NA,NA,Moskva,Moscow,f,i,cz,words,noun,word_1153,sociolex
motorka,NA,NA,motorka,motorbike,f,i,cz,words,noun,word_1154,sociolex
motyka,NA,NA,motyka,hoe (tool),f,i,cz,words,noun,word_1155,sociolex
mrakodrap,NA,NA,mrakodrap,skyscraper,m,i,cz,words,noun,word_1162,sociolex
mrtvice,NA,NA,mrtvice,stroke (brain),f,i,cz,words,noun,word_1168,sociolex
multikulturalismus,NA,NA,multikulturalismus,multiculturalism,m,i,cz,words,noun,word_1172,sociolex
muzeum,NA,NA,muzeum,museum,n,i,cz,words,noun,word_1177,sociolex
nabíječka,NA,NA,nabíječka,charger,f,i,cz,words,noun,word_1183,sociolex
náboženství,NA,NA,náboženství,religion,n,i,cz,words,noun,word_1186,sociolex
nachlazení,NA,NA,nachlazení,cold (illness),n,i,cz,words,noun,word_1189,sociolex
nacionalismus,NA,NA,nacionalismus,nationalism,m,i,cz,words,noun,word_1190,sociolex
nacismus,NA,NA,nacismus,nazism,m,i,cz,words,noun,word_1191,sociolex
naděje,NA,NA,naděje,hope,f,i,cz,words,noun,word_1192,sociolex
ňadro,NA,NA,ňadro,breast,n,i,cz,words,noun,word_1197,sociolex
nadšení,NA,NA,nadšení,enthusiasm,n,i,cz,words,noun,word_1198,sociolex
náklonnost,NA,NA,náklonnost,affection,f,i,cz,words,noun,word_1201,sociolex
náměstí,NA,NA,náměstí,town square,n,i,cz,words,noun,word_1206,sociolex
narkotikum,NA,NA,narkotikum,narcotic,n,i,cz,words,noun,word_1216,sociolex
národ,NA,NA,národ,nation,m,i,cz,words,noun,word_1217,sociolex
narozeniny,NA,NA,narozeniny,birthday,f,i,cz,words,noun,word_1219,sociolex
násilí,NA,NA,násilí,violence,n,i,cz,words,noun,word_1220,sociolex
nebe,NA,NA,nebe,sky,n,i,cz,words,noun,word_1230,sociolex
necky,NA,NA,necky,washtub,f,i,cz,words,noun,word_1235,sociolex
nejistota,NA,NA,nejistota,uncertainty,f,i,cz,words,noun,word_1240,sociolex
němčina,NA,NA,němčina,German (language),f,i,cz,words,noun,word_1243,sociolex
Německo,NA,NA,Německo,Germany,n,i,cz,words,noun,word_1245,sociolex
nemoc,NA,NA,nemoc,disease,f,i,cz,words,noun,word_1247,sociolex
nemocnice,NA,NA,nemocnice,hospital,f,i,cz,words,noun,word_1249,sociolex
nenávist,NA,NA,nenávist,hatred,f,i,cz,words,noun,word_1252,sociolex
neoliberalismus,NA,NA,neoliberalismus,neoliberalism,m,i,cz,words,noun,word_1255,sociolex
neomarxismus,NA,NA,neomarxismus,neomarxism,m,i,cz,words,noun,word_1256,sociolex
nervozita,NA,NA,nervozita,nervousness,f,i,cz,words,noun,word_1259,sociolex
nevěstinec,NA,NA,nevěstinec,brothel,m,i,cz,words,noun,word_1274,sociolex
nevraživost,NA,NA,nevraživost,hostility,f,i,cz,words,noun,word_1277,sociolex
New York,NA,NA,New York,New York,m,i,cz,words,noun,word_1278,sociolex
Nigérie,NA,NA,Nigérie,Nigeria,f,i,cz,words,noun,word_1285,sociolex
nikotin,NA,NA,nikotin,nicotine,m,i,cz,words,noun,word_1286,sociolex
notebook,NA,NA,notebook,laptop,m,i,cz,words,noun,word_1293,sociolex
novověk,NA,NA,novověk,modern age,m,i,cz,words,noun,word_1298,sociolex
Nový Zéland,NA,NA,Nový Zéland,New Zealand,m,i,cz,words,noun,word_1300,sociolex
nuda,NA,NA,nuda,boredom,f,i,cz,words,noun,word_1301,sociolex
obchod,NA,NA,obchod,shop,m,i,cz,words,noun,word_1306,sociolex
oběd,NA,NA,oběd,lunch,m,i,cz,words,noun,word_1308,sociolex
oběť,NA,NA,oběť,sacrifice,f,i,cz,words,noun,word_1309,sociolex
oblečení,NA,NA,oblečení,clothes,n,i,cz,words,noun,word_1312,sociolex
oblek,NA,NA,oblek,suit (special clothes),m,i,cz,words,noun,word_1313,sociolex
obrna,NA,NA,obrna,polio,f,i,cz,words,noun,word_1316,sociolex
obývák,NA,NA,obývák,living room,m,i,cz,words,noun,word_1321,sociolex
ocas,NA,NA,ocas,tail,m,i,cz,words,noun,word_1322,sociolex
oceán,NA,NA,oceán,ocean,m,i,cz,words,noun,word_1323,sociolex
odbory,NA,NA,odbory,unions (organisation),m,i,cz,words,noun,word_1326,sociolex
odmítnutí,NA,NA,odmítnutí,refusal,n,i,cz,words,noun,word_1333,sociolex
okres,NA,NA,okres,district,m,i,cz,words,noun,word_1353,sociolex
oligarchie,NA,NA,oligarchie,oligarchy,f,i,cz,words,noun,word_1354,sociolex
Olomouc,NA,NA,Olomouc,Olomouc,f,i,cz,words,noun,word_1355,sociolex
olympiáda,NA,NA,olympiáda,Olympic games,f,i,cz,words,noun,word_1356,sociolex
omáčka,NA,NA,omáčka,sauce,f,i,cz,words,noun,word_1357,sociolex
opar,NA,NA,opar,herpes,m,i,cz,words,noun,word_1363,sociolex
opera,NA,NA,opera,opera,f,i,cz,words,noun,word_1368,sociolex
operace,NA,NA,operace,operation,f,i,cz,words,noun,word_1369,sociolex
osamělost,NA,NA,osamělost,loneliness,f,i,cz,words,noun,word_1388,sociolex
oslava,NA,NA,oslava,celebration,f,i,cz,words,noun,word_1392,sociolex
Ostrava,NA,NA,Ostrava,Ostrava,f,i,cz,words,noun,word_1394,sociolex
osvícenství,NA,NA,osvícenství,enlightenment,n,i,cz,words,noun,word_1397,sociolex
otčina,NA,NA,otčina,fatherland,f,i,cz,words,noun,word_1398,sociolex
palma,NA,NA,palma,palm tree,f,i,cz,words,noun,word_1412,sociolex
pampeliška,NA,NA,pampeliška,dandelion,f,i,cz,words,noun,word_1414,sociolex
pandemie,NA,NA,pandemie,pandemic,f,i,cz,words,noun,word_1415,sociolex
panelák,NA,NA,panelák,high-rise block,m,i,cz,words,noun,word_1416,sociolex
panenství,NA,NA,panenství,virginity,n,i,cz,words,noun,word_1418,sociolex
panictví,NA,NA,panictví,virginity,n,i,cz,words,noun,word_1419,sociolex
panika,NA,NA,panika,panic,f,i,cz,words,noun,word_1420,sociolex
papír,NA,NA,papír,paper,m,i,cz,words,noun,word_1424,sociolex
paranoia,NA,NA,paranoia,paranoia,f,i,cz,words,noun,word_1425,sociolex
Pardubice,NA,NA,Pardubice,Pardubice,f,i,cz,words,noun,word_1426,sociolex
Paříž,NA,NA,Paříž,Paris,f,i,cz,words,noun,word_1428,sociolex
parkinson,NA,NA,parkinson,Parkinson's disease,m,i,cz,words,noun,word_1430,sociolex
parlament,NA,NA,parlament,parliament,m,i,cz,words,noun,word_1431,sociolex
parník,NA,NA,parník,steam boat,m,i,cz,words,noun,word_1432,sociolex
pata,NA,NA,pata,heel,f,i,cz,words,noun,word_1436,sociolex
páteř,NA,NA,páteř,spine,f,i,cz,words,noun,word_1437,sociolex
Peking,NA,NA,Peking,Beijing,m,i,cz,words,noun,word_1452,sociolex
penis,NA,NA,penis,penis,m,i,cz,words,noun,word_1454,sociolex
peníze,NA,NA,peníze,money,m,i,cz,words,noun,word_1455,sociolex
penze,NA,NA,penze,pension,f,i,cz,words,noun,word_1456,sociolex
pepř,NA,NA,pepř,pepper (black),m,i,cz,words,noun,word_1457,sociolex
