item,image,multiple,word_czech,word_english,semantic_category,grammatical_gender,animacy,language,version,pos,item_ID,role_noun,animal_person,source,pos_category
hnědá,NA,NA,hnědá,brown,NA,f,NA,cz,words,adjective,word_594,NA,0,sociolex,f_adj
hnědovlasá,NA,NA,hnědovlasá,brown-haired,NA,f,NA,cz,words,adjective,word_595,NA,0,sociolex,f_adj
hnědovlasý,NA,NA,hnědovlasý,brown-haired,NA,m,NA,cz,words,adjective,word_596,NA,0,sociolex,m_adj
hnědý,NA,NA,hnědý,brown,NA,m,NA,cz,words,adjective,word_597,NA,0,sociolex,m_adj
hnisat,NA,NA,hnisat,to fester,NA,NA,NA,cz,words,verb,word_599,NA,0,sociolex,verb
hodná,NA,NA,hodná,good,NA,f,NA,cz,words,adjective,word_601,NA,0,sociolex,f_adj
hodný,NA,NA,hodný,good,NA,m,NA,cz,words,adjective,word_602,NA,0,sociolex,m_adj
hojit,NA,NA,hojit,to heal,NA,NA,NA,cz,words,verb,word_603,NA,0,sociolex,verb
hořet,NA,NA,hořet,to burn,NA,NA,NA,cz,words,verb,word_614,NA,0,sociolex,verb
hořká,NA,NA,hořká,bitter,NA,f,NA,cz,words,adjective,word_615,NA,0,sociolex,f_adj
hořký,NA,NA,hořký,bitter,NA,m,NA,cz,words,adjective,word_616,NA,0,sociolex,m_adj
horní,NA,NA,horní,upper,NA,a,NA,cz,words,adjective,word_617,NA,0,sociolex,other
hovořit,NA,NA,hovořit,to talk,NA,NA,NA,cz,words,verb,word_632,NA,0,sociolex,verb
hranatá,NA,NA,hranatá,angular,NA,f,NA,cz,words,adjective,word_638,NA,0,sociolex,f_adj
hranatý,NA,NA,hranatý,angular,NA,m,NA,cz,words,adjective,word_639,NA,0,sociolex,m_adj
hrát,NA,NA,hrát,to play,NA,NA,NA,cz,words,verb,word_642,NA,0,sociolex,verb
hrbatá,NA,NA,hrbatá,hunchbacked,NA,f,NA,cz,words,adjective,word_643,NA,0,sociolex,f_adj
hrbatý,NA,NA,hrbatý,hunchbacked,NA,m,NA,cz,words,adjective,word_644,NA,0,sociolex,m_adj
hřešit,NA,NA,hřešit,to sin,NA,NA,NA,cz,words,verb,word_646,NA,0,sociolex,verb
hrozit,NA,NA,hrozit,to threaten,NA,NA,NA,cz,words,verb,word_649,NA,0,sociolex,verb
hrubá,NA,NA,hrubá,gross,NA,f,NA,cz,words,adjective,word_650,NA,0,sociolex,f_adj
hrubý,NA,NA,hrubý,gross,NA,m,NA,cz,words,adjective,word_651,NA,0,sociolex,m_adj
hubená,NA,NA,hubená,skinny,NA,f,NA,cz,words,adjective,word_654,NA,0,sociolex,f_adj
hubený,NA,NA,hubený,skinny,NA,m,NA,cz,words,adjective,word_655,NA,0,sociolex,m_adj
hulit,NA,NA,hulit,to smoke,NA,NA,NA,cz,words,verb,word_659,NA,0,sociolex,verb
hustá,NA,NA,hustá,dense,NA,f,NA,cz,words,adjective,word_661,NA,0,sociolex,f_adj
hustý,NA,NA,hustý,dense,NA,m,NA,cz,words,adjective,word_662,NA,0,sociolex,m_adj
hysterická,NA,NA,hysterická,hysterical,NA,f,NA,cz,words,adjective,word_666,NA,0,sociolex,f_adj
hysterický,NA,NA,hysterický,hysterical,NA,m,NA,cz,words,adjective,word_667,NA,0,sociolex,m_adj
ignorovat,NA,NA,ignorovat,to ignore,NA,NA,NA,cz,words,verb,word_673,NA,0,sociolex,verb
informovat,NA,NA,informovat,to inform,NA,NA,NA,cz,words,verb,word_685,NA,0,sociolex,verb
inovativní,NA,NA,inovativní,innovative,NA,a,NA,cz,words,adjective,word_686,NA,0,sociolex,other
inspirativní,NA,NA,inspirativní,inspiring,NA,a,NA,cz,words,adjective,word_689,NA,0,sociolex,other
inteligentní,NA,NA,inteligentní,intelligent,NA,a,NA,cz,words,adjective,word_692,NA,0,sociolex,other
introvertní,NA,NA,introvertní,introverted,NA,a,NA,cz,words,adjective,word_694,NA,0,sociolex,other
invalidní,NA,NA,invalidní,disabled,NA,a,NA,cz,words,adjective,word_695,NA,0,sociolex,other
jásat,NA,NA,jásat,to exult,NA,NA,NA,cz,words,verb,word_710,NA,0,sociolex,verb
jebat,NA,NA,jebat,to fuck (sex),NA,NA,NA,cz,words,verb,word_715,NA,0,sociolex,verb
jednat,NA,NA,jednat,to act,NA,NA,NA,cz,words,verb,word_718,NA,0,sociolex,verb
jednoduchá,NA,NA,jednoduchá,simple,NA,f,NA,cz,words,adjective,word_719,NA,0,sociolex,f_adj
jednoduchý,NA,NA,jednoduchý,simple,NA,m,NA,cz,words,adjective,word_720,NA,0,sociolex,m_adj
jednoznačná,NA,NA,jednoznačná,unambiguous,NA,f,NA,cz,words,adjective,word_722,NA,0,sociolex,f_adj
jednoznačný,NA,NA,jednoznačný,unambiguous,NA,m,NA,cz,words,adjective,word_723,NA,0,sociolex,m_adj
jedovatá,NA,NA,jedovatá,poisonous,NA,f,NA,cz,words,adjective,word_724,NA,0,sociolex,f_adj
jedovatý,NA,NA,jedovatý,poisonous,NA,m,NA,cz,words,adjective,word_725,NA,0,sociolex,m_adj
jemná,NA,NA,jemná,fine,NA,f,NA,cz,words,adjective,word_730,NA,0,sociolex,f_adj
jemný,NA,NA,jemný,fine,NA,m,NA,cz,words,adjective,word_731,NA,0,sociolex,m_adj
jet,NA,NA,jet,to go,NA,NA,NA,cz,words,verb,word_736,NA,0,sociolex,verb
jíst,NA,NA,jíst,to eat,NA,NA,NA,cz,words,verb,word_742,NA,0,sociolex,verb
jít,NA,NA,jít,to go,NA,NA,NA,cz,words,verb,word_744,NA,0,sociolex,verb
kakat,NA,NA,kakat,to poo,NA,NA,NA,cz,words,verb,word_756,NA,0,sociolex,verb
kandidovat,NA,NA,kandidovat,to stand as a candidate,NA,NA,NA,cz,words,verb,word_765,NA,0,sociolex,verb
kázat,NA,NA,kázat,to preach,NA,NA,NA,cz,words,verb,word_780,NA,0,sociolex,verb
klidná,NA,NA,klidná,calm,NA,f,NA,cz,words,adjective,word_789,NA,0,sociolex,f_adj
klidný,NA,NA,klidný,calm,NA,m,NA,cz,words,adjective,word_790,NA,0,sociolex,m_adj
komerční,NA,NA,komerční,commercial,NA,a,NA,cz,words,adjective,word_822,NA,0,sociolex,other
komunikovat,NA,NA,komunikovat,to communicate,NA,NA,NA,cz,words,verb,word_826,NA,0,sociolex,verb
konverzovat,NA,NA,konverzovat,to converse,NA,NA,NA,cz,words,verb,word_832,NA,0,sociolex,verb
konzervativní,NA,NA,konzervativní,conservative,NA,a,NA,cz,words,adjective,word_834,NA,0,sociolex,other
kopat,NA,NA,kopat,to dig,NA,NA,NA,cz,words,verb,word_836,NA,0,sociolex,verb
koupit,NA,NA,koupit,to buy,NA,NA,NA,cz,words,verb,word_853,NA,0,sociolex,verb
kouřit,NA,NA,kouřit,to smoke,NA,NA,NA,cz,words,verb,word_855,NA,0,sociolex,verb
kousat,NA,NA,kousat,to bite,NA,NA,NA,cz,words,verb,word_856,NA,0,sociolex,verb
krájet,NA,NA,krájet,to cut,NA,NA,NA,cz,words,verb,word_862,NA,0,sociolex,verb
krajní,NA,NA,krajní,extreme,NA,a,NA,cz,words,adjective,word_863,NA,0,sociolex,other
krást,NA,NA,krást,to steal,NA,NA,NA,cz,words,verb,word_871,NA,0,sociolex,verb
krátká,NA,NA,krátká,short,NA,f,NA,cz,words,adjective,word_873,NA,0,sociolex,f_adj
krátký,NA,NA,krátký,short,NA,m,NA,cz,words,adjective,word_874,NA,0,sociolex,m_adj
křehká,NA,NA,křehká,fragile,NA,f,NA,cz,words,adjective,word_878,NA,0,sociolex,f_adj
křehký,NA,NA,křehký,fragile,NA,m,NA,cz,words,adjective,word_879,NA,0,sociolex,m_adj
křičet,NA,NA,křičet,to shout,NA,NA,NA,cz,words,verb,word_887,NA,0,sociolex,verb
křivá,NA,NA,křivá,crooked,NA,f,NA,cz,words,adjective,word_891,NA,0,sociolex,f_adj
křivý,NA,NA,křivý,crooked,NA,m,NA,cz,words,adjective,word_892,NA,0,sociolex,m_adj
krkat,NA,NA,krkat,to croak,NA,NA,NA,cz,words,verb,word_895,NA,0,sociolex,verb
krutá,NA,NA,krutá,cruel,NA,f,NA,cz,words,adjective,word_898,NA,0,sociolex,f_adj
krutý,NA,NA,krutý,cruel,NA,m,NA,cz,words,adjective,word_899,NA,0,sociolex,m_adj
kuchat,NA,NA,kuchat,to gut,NA,NA,NA,cz,words,verb,word_907,NA,0,sociolex,verb
kulatá,NA,NA,kulatá,round,NA,f,NA,cz,words,adjective,word_909,NA,0,sociolex,f_adj
kulatý,NA,NA,kulatý,round,NA,m,NA,cz,words,adjective,word_910,NA,0,sociolex,m_adj
kutit,NA,NA,kutit,to do DIY,NA,NA,NA,cz,words,verb,word_918,NA,0,sociolex,verb
kvést,NA,NA,kvést,to bloom,NA,NA,NA,cz,words,verb,word_921,NA,0,sociolex,verb
kyselá,NA,NA,kyselá,sour,NA,f,NA,cz,words,adjective,word_927,NA,0,sociolex,f_adj
kyselý,NA,NA,kyselý,sour,NA,m,NA,cz,words,adjective,word_928,NA,0,sociolex,m_adj
lahodná,NA,NA,lahodná,delicious,NA,f,NA,cz,words,adjective,word_931,NA,0,sociolex,f_adj
lahodný,NA,NA,lahodný,delicious,NA,m,NA,cz,words,adjective,word_932,NA,0,sociolex,m_adj
lajkovat,NA,NA,lajkovat,to like (social media),NA,NA,NA,cz,words,verb,word_933,NA,0,sociolex,verb
lákavá,NA,NA,lákavá,tempting,NA,f,NA,cz,words,adjective,word_934,NA,0,sociolex,f_adj
lákavý,NA,NA,lákavý,tempting,NA,m,NA,cz,words,adjective,word_935,NA,0,sociolex,m_adj
lakomá,NA,NA,lakomá,stingy,NA,f,NA,cz,words,adjective,word_936,NA,0,sociolex,f_adj
lakomý,NA,NA,lakomý,stingy,NA,m,NA,cz,words,adjective,word_937,NA,0,sociolex,m_adj
láskyplná,NA,NA,láskyplná,loving,NA,f,NA,cz,words,adjective,word_941,NA,0,sociolex,f_adj
láskyplný,NA,NA,láskyplný,loving,NA,m,NA,cz,words,adjective,word_942,NA,0,sociolex,m_adj
léčit,NA,NA,léčit,to treat (heal),NA,NA,NA,cz,words,verb,word_945,NA,0,sociolex,verb
ledabylá,NA,NA,ledabylá,careless,NA,f,NA,cz,words,adjective,word_947,NA,0,sociolex,f_adj
ledabylý,NA,NA,ledabylý,careless,NA,m,NA,cz,words,adjective,word_948,NA,0,sociolex,m_adj
legrační,NA,NA,legrační,funny,NA,a,NA,cz,words,adjective,word_951,NA,0,sociolex,other
lehká,NA,NA,lehká,light (weight),NA,f,NA,cz,words,adjective,word_952,NA,0,sociolex,f_adj
lehký,NA,NA,lehký,light (weight),NA,m,NA,cz,words,adjective,word_953,NA,0,sociolex,m_adj
letět,NA,NA,letět,to fly,NA,NA,NA,cz,words,verb,word_960,NA,0,sociolex,verb
levná,NA,NA,levná,cheap,NA,f,NA,cz,words,adjective,word_965,NA,0,sociolex,f_adj
levný,NA,NA,levný,cheap,NA,m,NA,cz,words,adjective,word_966,NA,0,sociolex,m_adj
ležet,NA,NA,ležet,to lie,NA,NA,NA,cz,words,verb,word_967,NA,0,sociolex,verb
liberální,NA,NA,liberální,liberal,NA,a,NA,cz,words,adjective,word_971,NA,0,sociolex,other
líbit se,NA,NA,líbit se,to like (enjoy),NA,NA,NA,cz,words,verb,word_973,NA,0,sociolex,verb
lidová,NA,NA,lidová,folk,NA,f,NA,cz,words,adjective,word_974,NA,0,sociolex,f_adj
lidový,NA,NA,lidový,folk,NA,m,NA,cz,words,adjective,word_975,NA,0,sociolex,m_adj
lidská,NA,NA,lidská,human,NA,f,NA,cz,words,adjective,word_976,NA,0,sociolex,f_adj
lidský,NA,NA,lidský,human,NA,m,NA,cz,words,adjective,word_977,NA,0,sociolex,m_adj
líná,NA,NA,líná,lazy,NA,f,NA,cz,words,adjective,word_982,NA,0,sociolex,f_adj
líný,NA,NA,líný,lazy,NA,m,NA,cz,words,adjective,word_984,NA,0,sociolex,m_adj
logická,NA,NA,logická,logical,NA,f,NA,cz,words,adjective,word_994,NA,0,sociolex,f_adj
logický,NA,NA,logický,logical,NA,m,NA,cz,words,adjective,word_995,NA,0,sociolex,m_adj
loupat,NA,NA,loupat,to peel (cooking),NA,NA,NA,cz,words,verb,word_1002,NA,0,sociolex,verb
lovit,NA,NA,lovit,to hunt,NA,NA,NA,cz,words,verb,word_1005,NA,0,sociolex,verb
lstivá,NA,NA,lstivá,cunning,NA,f,NA,cz,words,adjective,word_1008,NA,0,sociolex,f_adj
lstivý,NA,NA,lstivý,cunning,NA,m,NA,cz,words,adjective,word_1009,NA,0,sociolex,m_adj
luxovat,NA,NA,luxovat,to vacuum,NA,NA,NA,cz,words,verb,word_1012,NA,0,sociolex,verb
lysá,NA,NA,lysá,hairless,NA,f,NA,cz,words,adjective,word_1014,NA,0,sociolex,f_adj
lysý,NA,NA,lysý,hairless,NA,m,NA,cz,words,adjective,word_1015,NA,0,sociolex,m_adj
lživá,NA,NA,lživá,untruthful,NA,f,NA,cz,words,adjective,word_1017,NA,0,sociolex,f_adj
lživý,NA,NA,lživý,untruthful,NA,m,NA,cz,words,adjective,word_1018,NA,0,sociolex,m_adj
malá,NA,NA,malá,small,NA,f,NA,cz,words,adjective,word_1029,NA,0,sociolex,f_adj
málomluvná,NA,NA,málomluvná,uncommunicative,NA,f,NA,cz,words,adjective,word_1031,NA,0,sociolex,f_adj
málomluvný,NA,NA,málomluvný,uncommunicative,NA,m,NA,cz,words,adjective,word_1032,NA,0,sociolex,m_adj
malovat,NA,NA,malovat,to paint,NA,NA,NA,cz,words,verb,word_1033,NA,0,sociolex,verb
malý,NA,NA,malý,small,NA,m,NA,cz,words,adjective,word_1034,NA,0,sociolex,m_adj
masírovat,NA,NA,masírovat,to massage,NA,NA,NA,cz,words,verb,word_1050,NA,0,sociolex,verb
masová,NA,NA,masová,mass (large number),NA,f,NA,cz,words,adjective,word_1055,NA,0,sociolex,f_adj
masový,NA,NA,masový,mass (large number),NA,m,NA,cz,words,adjective,word_1056,NA,0,sociolex,m_adj
mastná,NA,NA,mastná,greasy,NA,f,NA,cz,words,adjective,word_1058,NA,0,sociolex,f_adj
mastný,NA,NA,mastný,greasy,NA,m,NA,cz,words,adjective,word_1059,NA,0,sociolex,m_adj
maturovat,NA,NA,maturovat,to graduate,NA,NA,NA,cz,words,verb,word_1065,NA,0,sociolex,verb
meditovat,NA,NA,meditovat,to meditate,NA,NA,NA,cz,words,verb,word_1073,NA,0,sociolex,verb
měkká,NA,NA,měkká,soft,NA,f,NA,cz,words,adjective,word_1077,NA,0,sociolex,f_adj
měkký,NA,NA,měkký,soft,NA,m,NA,cz,words,adjective,word_1078,NA,0,sociolex,m_adj
melancholická,NA,NA,melancholická,melancholic,NA,f,NA,cz,words,adjective,word_1079,NA,0,sociolex,f_adj
melancholický,NA,NA,melancholický,melancholic,NA,m,NA,cz,words,adjective,word_1080,NA,0,sociolex,m_adj
měnit,NA,NA,měnit,to change,NA,NA,NA,cz,words,verb,word_1081,NA,0,sociolex,verb
městská,NA,NA,městská,urban,NA,f,NA,cz,words,adjective,word_1087,NA,0,sociolex,f_adj
městský,NA,NA,městský,urban,NA,m,NA,cz,words,adjective,word_1088,NA,0,sociolex,m_adj
mezinárodní,NA,NA,mezinárodní,international,NA,a,NA,cz,words,adjective,word_1093,NA,0,sociolex,other
milosrdná,NA,NA,milosrdná,merciful,NA,f,NA,cz,words,adjective,word_1105,NA,0,sociolex,f_adj
milosrdný,NA,NA,milosrdný,merciful,NA,m,NA,cz,words,adjective,word_1106,NA,0,sociolex,m_adj
milovat,NA,NA,milovat,to love,NA,NA,NA,cz,words,verb,word_1107,NA,0,sociolex,verb
mírumilovná,NA,NA,mírumilovná,peaceful,NA,f,NA,cz,words,adjective,word_1113,NA,0,sociolex,f_adj
mírumilovný,NA,NA,mírumilovný,peaceful,NA,m,NA,cz,words,adjective,word_1114,NA,0,sociolex,m_adj
mít,NA,NA,mít,to have,NA,NA,NA,cz,words,verb,word_1115,NA,0,sociolex,verb
mladá,NA,NA,mladá,young,NA,f,NA,cz,words,adjective,word_1116,NA,0,sociolex,f_adj
mladý,NA,NA,mladý,young,NA,m,NA,cz,words,adjective,word_1118,NA,0,sociolex,m_adj
mlaskat,NA,NA,mlaskat,to eat loudly,NA,NA,NA,cz,words,verb,word_1119,NA,0,sociolex,verb
mlčet,NA,NA,mlčet,to be quiet,NA,NA,NA,cz,words,verb,word_1120,NA,0,sociolex,verb
mlít,NA,NA,mlít,to mill,NA,NA,NA,cz,words,verb,word_1123,NA,0,sociolex,verb
mluvit,NA,NA,mluvit,to speak,NA,NA,NA,cz,words,verb,word_1124,NA,0,sociolex,verb
mobilní,NA,NA,mobilní,mobile,NA,a,NA,cz,words,adjective,word_1128,NA,0,sociolex,other
moct,NA,NA,moct,to be able to,NA,NA,NA,cz,words,verb,word_1130,NA,0,sociolex,verb
moderní,NA,NA,moderní,modern,NA,a,NA,cz,words,adjective,word_1134,NA,0,sociolex,other
modlit se,NA,NA,modlit se,to pray,NA,NA,NA,cz,words,verb,word_1136,NA,0,sociolex,verb
modrá,NA,NA,modrá,blue,NA,f,NA,cz,words,adjective,word_1137,NA,0,sociolex,f_adj
modrý,NA,NA,modrý,blue,NA,m,NA,cz,words,adjective,word_1140,NA,0,sociolex,m_adj
mokrá,NA,NA,mokrá,wet,NA,f,NA,cz,words,adjective,word_1141,NA,0,sociolex,f_adj
mokrý,NA,NA,mokrý,wet,NA,m,NA,cz,words,adjective,word_1142,NA,0,sociolex,m_adj
moudrá,NA,NA,moudrá,wise,NA,f,NA,cz,words,adjective,word_1157,NA,0,sociolex,f_adj
moudrý,NA,NA,moudrý,wise,NA,m,NA,cz,words,adjective,word_1158,NA,0,sociolex,m_adj
mrdat,NA,NA,mrdat,to fuck (sex),NA,NA,NA,cz,words,verb,word_1164,NA,0,sociolex,verb
mrštná,NA,NA,mrštná,agile,NA,f,NA,cz,words,adjective,word_1166,NA,0,sociolex,f_adj
mrštný,NA,NA,mrštný,agile,NA,m,NA,cz,words,adjective,word_1167,NA,0,sociolex,m_adj
mstivá,NA,NA,mstivá,vengeful,NA,f,NA,cz,words,adjective,word_1169,NA,0,sociolex,f_adj
mstivý,NA,NA,mstivý,vengeful,NA,m,NA,cz,words,adjective,word_1170,NA,0,sociolex,m_adj
muset,NA,NA,muset,to have to,NA,NA,NA,cz,words,verb,word_1173,NA,0,sociolex,verb
mužská,NA,NA,mužská,male,NA,f,NA,cz,words,adjective,word_1178,NA,0,sociolex,f_adj
mužský,NA,NA,mužský,male,NA,m,NA,cz,words,adjective,word_1179,NA,0,sociolex,m_adj
myslet,NA,NA,myslet,to think,NA,NA,NA,cz,words,verb,word_1181,NA,0,sociolex,verb
nabídnout,NA,NA,nabídnout,to offer,NA,NA,NA,cz,words,verb,word_1182,NA,0,sociolex,verb
náboženská,NA,NA,náboženská,religious,NA,f,NA,cz,words,adjective,word_1184,NA,0,sociolex,f_adj
náboženský,NA,NA,náboženský,religious,NA,m,NA,cz,words,adjective,word_1185,NA,0,sociolex,m_adj
nabuzená,NA,NA,nabuzená,excited,NA,f,NA,cz,words,adjective,word_1187,NA,0,sociolex,f_adj
nabuzený,NA,NA,nabuzený,excited,NA,m,NA,cz,words,adjective,word_1188,NA,0,sociolex,m_adj
nádherná,NA,NA,nádherná,beautiful,NA,f,NA,cz,words,adjective,word_1193,NA,0,sociolex,f_adj
nádherný,NA,NA,nádherný,beautiful,NA,m,NA,cz,words,adjective,word_1194,NA,0,sociolex,m_adj
nadřízená,NA,NA,nadřízená,superior,NA,f,NA,cz,words,adjective,word_1195,NA,0,sociolex,other
nadřízený,NA,NA,nadřízený,superior,NA,m,NA,cz,words,adjective,word_1196,NA,0,sociolex,other
naivní,NA,NA,naivní,naïve,NA,a,NA,cz,words,adjective,word_1199,NA,0,sociolex,other
najít,NA,NA,najít,to find,NA,NA,NA,cz,words,verb,word_1200,NA,0,sociolex,verb
nakupovat,NA,NA,nakupovat,to buy,NA,NA,NA,cz,words,verb,word_1202,NA,0,sociolex,verb
nalíčená,NA,NA,nalíčená,made up (appearance),NA,f,NA,cz,words,adjective,word_1203,NA,0,sociolex,f_adj
nalíčený,NA,NA,nalíčený,made up (appearance),NA,m,NA,cz,words,adjective,word_1204,NA,0,sociolex,m_adj
nápadná,NA,NA,nápadná,conspicuous,NA,f,NA,cz,words,adjective,word_1210,NA,0,sociolex,f_adj
nápadný,NA,NA,nápadný,conspicuous,NA,m,NA,cz,words,adjective,word_1211,NA,0,sociolex,m_adj
narazit,NA,NA,narazit,to encounter,NA,NA,NA,cz,words,verb,word_1213,NA,0,sociolex,verb
narodit se,NA,NA,narodit se,to be born,NA,NA,NA,cz,words,verb,word_1218,NA,0,sociolex,verb
násilnická,NA,NA,násilnická,violent,NA,f,NA,cz,words,adjective,word_1222,NA,0,sociolex,f_adj
násilnický,NA,NA,násilnický,violent,NA,m,NA,cz,words,adjective,word_1223,NA,0,sociolex,m_adj
naučit,NA,NA,naučit,to learn,NA,NA,NA,cz,words,verb,word_1225,NA,0,sociolex,verb
navštívit,NA,NA,navštívit,to visit,NA,NA,NA,cz,words,verb,word_1229,NA,0,sociolex,verb
nebeská,NA,NA,nebeská,celestial,NA,f,NA,cz,words,adjective,word_1231,NA,0,sociolex,f_adj
nebeský,NA,NA,nebeský,celestial,NA,m,NA,cz,words,adjective,word_1232,NA,0,sociolex,m_adj
nebezpečná,NA,NA,nebezpečná,dangerous,NA,f,NA,cz,words,adjective,word_1233,NA,0,sociolex,f_adj
nebezpečný,NA,NA,nebezpečný,dangerous,NA,m,NA,cz,words,adjective,word_1234,NA,0,sociolex,m_adj
nedočkavá,NA,NA,nedočkavá,impatient,NA,f,NA,cz,words,adjective,word_1236,NA,0,sociolex,f_adj
nedočkavý,NA,NA,nedočkavý,impatient,NA,m,NA,cz,words,adjective,word_1237,NA,0,sociolex,m_adj
negativní,NA,NA,negativní,negative,NA,a,NA,cz,words,adjective,word_1238,NA,0,sociolex,other
nekonečná,NA,NA,nekonečná,infinite,NA,f,NA,cz,words,adjective,word_1241,NA,0,sociolex,f_adj
nekonečný,NA,NA,nekonečný,infinite,NA,m,NA,cz,words,adjective,word_1242,NA,0,sociolex,m_adj
nemocná,NA,NA,nemocná,sick (ill),NA,f,NA,cz,words,adjective,word_1248,NA,0,sociolex,f_adj
nemocný,NA,NA,nemocný,sick (ill),NA,m,NA,cz,words,adjective,word_1250,NA,0,sociolex,m_adj
nenávidět,NA,NA,nenávidět,to hate,NA,NA,NA,cz,words,verb,word_1251,NA,0,sociolex,verb
neohrabaná,NA,NA,neohrabaná,clumsy,NA,f,NA,cz,words,adjective,word_1253,NA,0,sociolex,f_adj
neohrabaný,NA,NA,neohrabaný,clumsy,NA,m,NA,cz,words,adjective,word_1254,NA,0,sociolex,m_adj
neslyšící,NA,NA,neslyšící,deaf,NA,a,NA,cz,words,adjective,word_1260,NA,0,sociolex,other
nesmrtelná,NA,NA,nesmrtelná,immortal,NA,f,NA,cz,words,adjective,word_1261,NA,0,sociolex,f_adj
nesmrtelný,NA,NA,nesmrtelný,immortal,NA,m,NA,cz,words,adjective,word_1262,NA,0,sociolex,m_adj
nést,NA,NA,nést,to carry,NA,NA,NA,cz,words,verb,word_1263,NA,0,sociolex,verb
nestranná,NA,NA,nestranná,impartial,NA,f,NA,cz,words,adjective,word_1264,NA,0,sociolex,f_adj
nestranný,NA,NA,nestranný,impartial,NA,m,NA,cz,words,adjective,word_1265,NA,0,sociolex,m_adj
neurotická,NA,NA,neurotická,neurotic,NA,f,NA,cz,words,adjective,word_1269,NA,0,sociolex,f_adj
neurotický,NA,NA,neurotický,neurotic,NA,m,NA,cz,words,adjective,word_1270,NA,0,sociolex,m_adj
nevěřící,NA,NA,nevěřící,unbelieving,NA,a,NA,cz,words,adjective,word_1271,NA,0,sociolex,other
nevěrná,NA,NA,nevěrná,unfaithful,NA,f,NA,cz,words,adjective,word_1272,NA,0,sociolex,f_adj
nevěrný,NA,NA,nevěrný,unfaithful,NA,m,NA,cz,words,adjective,word_1273,NA,0,sociolex,m_adj
nevidomá,NA,NA,nevidomá,blind,NA,f,NA,cz,words,adjective,word_1275,NA,0,sociolex,f_adj
nevidomý,NA,NA,nevidomý,blind,NA,m,NA,cz,words,adjective,word_1276,NA,0,sociolex,m_adj
nezisková,NA,NA,nezisková,non-profit,NA,f,NA,cz,words,adjective,word_1281,NA,0,sociolex,f_adj
neziskový,NA,NA,neziskový,non-profit,NA,m,NA,cz,words,adjective,word_1282,NA,0,sociolex,m_adj
něžná,NA,NA,něžná,tender,NA,f,NA,cz,words,adjective,word_1283,NA,0,sociolex,f_adj
něžný,NA,NA,něžný,tender,NA,m,NA,cz,words,adjective,word_1284,NA,0,sociolex,m_adj
nízká,NA,NA,nízká,low,NA,f,NA,cz,words,adjective,word_1287,NA,0,sociolex,f_adj
nízký,NA,NA,nízký,low,NA,m,NA,cz,words,adjective,word_1288,NA,0,sociolex,m_adj
nosit,NA,NA,nosit,to wear,NA,NA,NA,cz,words,verb,word_1292,NA,0,sociolex,verb
nová,NA,NA,nová,new,NA,f,NA,cz,words,adjective,word_1294,NA,0,sociolex,f_adj
nový,NA,NA,nový,new,NA,m,NA,cz,words,adjective,word_1299,NA,0,sociolex,m_adj
nudná,NA,NA,nudná,boring,NA,f,NA,cz,words,adjective,word_1302,NA,0,sociolex,f_adj
nudný,NA,NA,nudný,boring,NA,m,NA,cz,words,adjective,word_1303,NA,0,sociolex,m_adj
nutit,NA,NA,nutit,to force,NA,NA,NA,cz,words,verb,word_1304,NA,0,sociolex,verb
obézní,NA,NA,obézní,obese,NA,a,NA,cz,words,adjective,word_1310,NA,0,sociolex,other
objevit,NA,NA,objevit,to discover,NA,NA,NA,cz,words,verb,word_1311,NA,0,sociolex,verb
obtěžovat,NA,NA,obtěžovat,to bother,NA,NA,NA,cz,words,verb,word_1318,NA,0,sociolex,verb
obyčejná,NA,NA,obyčejná,ordinary,NA,f,NA,cz,words,adjective,word_1319,NA,0,sociolex,f_adj
obyčejný,NA,NA,obyčejný,ordinary,NA,m,NA,cz,words,adjective,word_1320,NA,0,sociolex,m_adj
očekávat,NA,NA,očekávat,to expect,NA,NA,NA,cz,words,verb,word_1324,NA,0,sociolex,verb
ocenit,NA,NA,ocenit,to appraise,NA,NA,NA,cz,words,verb,word_1325,NA,0,sociolex,verb
odejít,NA,NA,odejít,to leave,NA,NA,NA,cz,words,verb,word_1327,NA,0,sociolex,verb
odlišná,NA,NA,odlišná,different,NA,f,NA,cz,words,adjective,word_1328,NA,0,sociolex,f_adj
odlišný,NA,NA,odlišný,different,NA,m,NA,cz,words,adjective,word_1329,NA,0,sociolex,m_adj
odměřená,NA,NA,odměřená,measured (adjective),NA,f,NA,cz,words,adjective,word_1330,NA,0,sociolex,f_adj
odměřený,NA,NA,odměřený,measured (adjective),NA,m,NA,cz,words,adjective,word_1331,NA,0,sociolex,m_adj
odmítnout,NA,NA,odmítnout,to refuse,NA,NA,NA,cz,words,verb,word_1332,NA,0,sociolex,verb
odolná,NA,NA,odolná,resistant,NA,f,NA,cz,words,adjective,word_1334,NA,0,sociolex,f_adj
odolný,NA,NA,odolný,resistant,NA,m,NA,cz,words,adjective,word_1335,NA,0,sociolex,m_adj
odpočívat,NA,NA,odpočívat,to rest,NA,NA,NA,cz,words,verb,word_1336,NA,0,sociolex,verb
odporná,NA,NA,odporná,disgusting,NA,f,NA,cz,words,adjective,word_1337,NA,0,sociolex,f_adj
odporný,NA,NA,odporný,disgusting,NA,m,NA,cz,words,adjective,word_1338,NA,0,sociolex,m_adj
